upaya	O
melly	PERSON
-LRB-	O
23	O
-RRB-	O
sebut	O
saja	O
begitu	O
sia-sia	O
bunyi	O
yang	O
keluar	O
dari	O
moncong	O
terompet	O
tahun	TIME
barunya	TIME
yang	O
dia	O
tiup	O
kuat	O
nyata	O
dengar	O
sumbang	O
pelan	O
dan	O
tak	O
berirama	O
teetttt	O
...	O
suara	O
terompet	O
tahun	TIME
baru	TIME
kalah	O
nyaring	O
banding	O
ingar-bingar	O
musik	O
dangdut	O
house	O
music	O
dan	O
lagu	O
india	O
dari	O
puluh	O
warung	O
remang-remang	O
di	O
bongkaran	LOCATION
lokalisasi	LOCATION
murah	LOCATION
di	O
tepi	LOCATION
rel	LOCATION
kereta	LOCATION
api	LOCATION
-LRB-	O
ka	LOCATION
-RRB-	O
di	O
bawah	LOCATION
jalan	LOCATION
jembatan	LOCATION
tinggi	LOCATION
tanah	LOCATION
abang	LOCATION
jakarta	LOCATION
pusat	LOCATION
tepat	O
di	O
awal	TIME
tahun	TIME
2001	TIME
senin	TIME
dini	TIME
hari	TIME
pesta	O
tahun	O
baru	O
di	O
tempat	O
itu	O
tanda	O
tiup	O
beberapa	O
terompet	O
khas	O
tahun	O
baru	O
yang	O
berumbai	O
dan	O
warna	O
keemasan	O
deret	O
petasan	O
kecil	O
yang	O
gantung	O
pada	O
seutas	O
tali	O
panjang	O
di	O
belakang	LOCATION
gudang	LOCATION
barang	LOCATION
pt	LOCATION
kai	LOCATION
disulut	O
mereka	O
para	PERSON
kerja	PERSON
seks	PERSON
pelanggan	O
dan	O
milik	PERSON
warung	PERSON
teriak	O
girang	O
beberapa	O
di	O
antara	O
sambil	O
tutup	O
telinga	O
sudah	O
itu	O
saja	O
sambut	O
untuk	O
tahun	O
2001	O
lebih	O
adalah	O
suasana	O
yang	O
sama	O
puluh	O
warung	O
remang-remang	O
di	O
tepi	LOCATION
rel	LOCATION
sekitar	O
500	LOCATION
meter	LOCATION
sebelah	LOCATION
selatan	LOCATION
stasiun	LOCATION
ka	LOCATION
tanah	LOCATION
