rank,document,verdict
1,dok221.txt,AC
2,dok139.txt,WA
3,dok68.txt,WA
4,dok208.txt,AC
5,dok249.txt,AC
6,dok103.txt,WA
7,dok32.txt,WA
8,dok236.txt,WA
9,dok230.txt,AC
10,dok251.txt,AC
11,dok343.txt,AC
12,dok140.txt,WA
13,dok69.txt,WA
14,dok394.txt,AC
15,dok147.txt,WA
16,dok153.txt,WA
17,dok289.txt,WA
18,dok218.txt,WA
19,dok161.txt,WA
20,dok142.txt,AC
21,dok71.txt,AC
22,dok273.txt,WA
23,dok315.txt,WA
24,dok283.txt,WA
25,dok253.txt,WA
26,dok225.txt,WA
27,dok197.txt,WA
28,dok141.txt,AC
29,dok70.txt,AC
30,dok382.txt,WA
31,dok369.txt,WA
32,dok368.txt,WA
33,dok271.txt,WA
34,dok399.txt,WA
35,dok327.txt,WA
36,dok234.txt,WA
37,dok365.txt,AC
38,dok143.txt,WA
39,dok359.txt,WA
40,dok227.txt,WA
41,dok137.txt,WA
42,dok66.txt,WA
43,dok158.txt,WA
44,dok286.txt,WA
45,dok232.txt,WA
46,dok296.txt,WA
47,dok228.txt,WA
48,dok240.txt,WA
49,dok178.txt,WA
50,dok366.txt,WA
