rank,document,verdict
1,dok188.txt,AC
2,dok131.txt,AC
3,dok60.txt,AC
4,dok229.txt,WA
5,dok348.txt,WA
6,dok28.txt,WA
7,dok99.txt,AC
8,dok271.txt,WA
9,dok327.txt,WA
10,dok270.txt,WA
11,dok203.txt,WA
12,dok377.txt,WA
13,dok136.txt,WA
14,dok65.txt,WA
15,dok146.txt,WA
16,dok177.txt,WA
17,dok189.txt,WA
18,dok319.txt,WA
19,dok185.txt,WA
20,dok180.txt,WA
21,dok294.txt,WA
22,dok297.txt,WA
23,dok193.txt,WA
24,dok306.txt,WA
25,dok130.txt,WA
26,dok59.txt,WA
27,dok261.txt,WA
28,dok376.txt,WA
29,dok363.txt,WA
30,dok302.txt,WA
31,dok156.txt,WA
32,dok388.txt,WA
33,dok214.txt,WA
34,dok123.txt,WA
35,dok52.txt,WA
36,dok172.txt,WA
37,dok113.txt,WA
38,dok42.txt,WA
39,dok393.txt,WA
40,dok129.txt,WA
41,dok58.txt,WA
42,dok159.txt,WA
43,dok121.txt,WA
44,dok50.txt,WA
45,dok191.txt,WA
46,dok326.txt,WA
47,dok394.txt,WA
48,dok226.txt,WA
49,dok3.txt,WA
50,dok74.txt,WA
