rank,document,verdict
1,dok204.txt,AC
2,dok248.txt,WA
3,dok402.txt,AC
4,dok238.txt,WA
5,dok365.txt,WA
6,dok255.txt,WA
7,dok243.txt,WA
8,dok252.txt,WA
9,dok250.txt,WA
10,dok207.txt,WA
11,dok236.txt,WA
12,dok263.txt,WA
13,dok254.txt,WA
14,dok234.txt,WA
15,dok244.txt,WA
16,dok240.txt,WA
17,dok110.txt,WA
18,dok39.txt,WA
19,dok23.txt,WA
20,dok94.txt,WA
21,dok1.txt,WA
22,dok72.txt,WA
23,dok194.txt,WA
24,dok105.txt,WA
25,dok34.txt,WA
26,dok176.txt,WA
27,dok246.txt,WA
28,dok389.txt,WA
29,dok115.txt,WA
30,dok44.txt,WA
31,dok201.txt,WA
32,dok209.txt,WA
33,dok352.txt,WA
34,dok390.txt,WA
35,dok241.txt,WA
36,dok165.txt,WA
37,dok17.txt,WA
38,dok88.txt,WA
39,dok330.txt,WA
40,dok334.txt,WA
41,dok6.txt,WA
42,dok77.txt,WA
43,dok291.txt,WA
44,dok261.txt,WA
45,dok259.txt,WA
46,dok264.txt,WA
47,dok394.txt,WA
48,dok280.txt,WA
49,dok112.txt,WA
50,dok41.txt,WA
