rank,document,verdict
1,dok7.txt,AC
2,dok78.txt,AC
3,dok133.txt,AC
4,dok62.txt,AC
5,dok270.txt,AC
6,dok129.txt,WA
7,dok58.txt,WA
8,dok132.txt,WA
9,dok61.txt,WA
10,dok18.txt,WA
11,dok89.txt,WA
12,dok268.txt,WA
13,dok325.txt,WA
14,dok23.txt,WA
15,dok94.txt,WA
16,dok164.txt,WA
17,dok287.txt,WA
18,dok152.txt,WA
19,dok383.txt,WA
20,dok214.txt,WA
21,dok364.txt,WA
22,dok365.txt,WA
23,dok106.txt,WA
24,dok35.txt,WA
25,dok394.txt,WA
26,dok385.txt,WA
27,dok304.txt,WA
28,dok118.txt,WA
29,dok183.txt,WA
30,dok191.txt,WA
31,dok227.txt,WA
32,dok326.txt,WA
33,dok47.txt,WA
34,dok12.txt,WA
35,dok83.txt,WA
36,dok213.txt,WA
37,dok400.txt,WA
38,dok393.txt,WA
39,dok155.txt,WA
40,dok179.txt,WA
41,dok160.txt,WA
42,dok24.txt,WA
43,dok95.txt,WA
44,dok13.txt,WA
45,dok84.txt,WA
46,dok15.txt,WA
47,dok86.txt,WA
48,dok334.txt,WA
49,dok80.txt,WA
50,dok9.txt,WA
