rank,document,verdict
1,dok336.txt,AC
2,dok149.txt,AC
3,dok340.txt,AC
4,dok216.txt,AC
5,dok347.txt,AC
6,dok293.txt,WA
7,dok338.txt,WA
8,dok151.txt,WA
9,dok310.txt,WA
10,dok358.txt,WA
11,dok379.txt,WA
12,dok376.txt,WA
13,dok169.txt,WA
14,dok298.txt,WA
15,dok399.txt,WA
16,dok377.txt,WA
17,dok234.txt,WA
18,dok231.txt,WA
19,dok351.txt,WA
20,dok205.txt,WA
21,dok375.txt,WA
22,dok123.txt,WA
23,dok52.txt,WA
24,dok314.txt,WA
25,dok239.txt,WA
26,dok360.txt,WA
27,dok249.txt,WA
28,dok187.txt,WA
29,dok150.txt,WA
30,dok172.txt,WA
31,dok374.txt,WA
32,dok190.txt,AC
33,dok301.txt,WA
34,dok401.txt,WA
35,dok166.txt,WA
36,dok228.txt,WA
37,dok258.txt,WA
38,dok140.txt,WA
39,dok69.txt,WA
40,dok204.txt,WA
41,dok237.txt,WA
42,dok253.txt,WA
43,dok271.txt,WA
44,dok327.txt,WA
45,dok132.txt,WA
46,dok61.txt,WA
47,dok275.txt,WA
48,dok103.txt,WA
49,dok32.txt,WA
50,dok214.txt,WA
