rank,document,verdict
1,dok331.txt,WA
2,dok253.txt,WA
3,dok24.txt,WA
4,dok95.txt,WA
5,dok394.txt,AC
6,dok385.txt,WA
7,dok113.txt,WA
8,dok42.txt,WA
9,dok117.txt,WA
10,dok46.txt,WA
11,dok142.txt,AC
12,dok71.txt,AC
13,dok189.txt,WA
14,dok319.txt,WA
15,dok248.txt,WA
16,dok402.txt,WA
17,dok343.txt,AC
18,dok275.txt,WA
19,dok111.txt,WA
20,dok40.txt,WA
21,dok25.txt,WA
22,dok96.txt,WA
23,dok200.txt,WA
24,dok145.txt,WA
25,dok157.txt,WA
26,dok269.txt,WA
27,dok365.txt,WA
28,dok3.txt,WA
29,dok74.txt,WA
30,dok261.txt,WA
31,dok149.txt,WA
32,dok161.txt,WA
33,dok368.txt,WA
34,dok6.txt,WA
35,dok77.txt,WA
36,dok399.txt,WA
37,dok179.txt,WA
38,dok274.txt,WA
39,dok4.txt,WA
40,dok75.txt,WA
41,dok328.txt,WA
42,dok276.txt,WA
43,dok217.txt,WA
44,dok386.txt,WA
45,dok235.txt,WA
46,dok228.txt,WA
47,dok144.txt,WA
48,dok194.txt,WA
49,dok21.txt,WA
50,dok92.txt,WA
51,dok209.txt,WA
52,dok11.txt,WA
53,dok82.txt,WA
54,dok197.txt,WA
55,dok115.txt,WA
56,dok44.txt,WA
57,dok401.txt,WA
58,dok230.txt,WA
59,dok284.txt,WA
60,dok338.txt,WA
61,dok177.txt,WA
62,dok281.txt,WA
63,dok198.txt,WA
64,dok374.txt,WA
65,dok272.txt,WA
66,dok188.txt,WA
67,dok131.txt,WA
68,dok60.txt,WA
69,dok162.txt,WA
70,dok333.txt,WA
71,dok247.txt,WA
72,dok353.txt,WA
73,dok296.txt,WA
74,dok1.txt,WA
75,dok72.txt,WA
76,dok146.txt,WA
77,dok216.txt,WA
78,dok347.txt,WA
79,dok280.txt,WA
80,dok168.txt,WA
81,dok203.txt,WA
82,dok243.txt,WA
83,dok164.txt,WA
84,dok287.txt,WA
85,dok166.txt,WA
86,dok371.txt,WA
87,dok207.txt,WA
88,dok193.txt,WA
89,dok291.txt,WA
90,dok2.txt,WA
91,dok73.txt,WA
92,dok211.txt,WA
93,dok354.txt,WA
94,dok255.txt,WA
95,dok183.txt,WA
96,dok240.txt,WA
97,dok180.txt,WA
98,dok181.txt,WA
99,dok337.txt,WA
100,dok300.txt,WA
