rank,document,verdict
1,dok253.txt,WA
2,dok331.txt,WA
3,dok24.txt,WA
4,dok95.txt,WA
5,dok248.txt,WA
6,dok385.txt,WA
7,dok402.txt,WA
8,dok101.txt,WA
9,dok30.txt,WA
10,dok319.txt,WA
11,dok113.txt,WA
12,dok42.txt,WA
13,dok189.txt,WA
14,dok400.txt,WA
15,dok365.txt,WA
16,dok111.txt,WA
17,dok40.txt,WA
18,dok19.txt,WA
19,dok90.txt,WA
20,dok368.txt,WA
21,dok269.txt,WA
22,dok275.txt,WA
23,dok390.txt,WA
24,dok261.txt,WA
25,dok217.txt,WA
26,dok374.txt,WA
27,dok345.txt,WA
28,dok209.txt,WA
29,dok227.txt,WA
30,dok340.txt,WA
31,dok270.txt,AC
32,dok401.txt,WA
33,dok351.txt,WA
34,dok3.txt,WA
35,dok74.txt,WA
36,dok346.txt,WA
37,dok308.txt,WA
38,dok301.txt,WA
39,dok190.txt,WA
40,dok174.txt,WA
41,dok105.txt,WA
42,dok34.txt,WA
43,dok267.txt,WA
44,dok171.txt,WA
45,dok231.txt,WA
46,dok272.txt,WA
47,dok364.txt,WA
48,dok202.txt,WA
49,dok27.txt,WA
50,dok98.txt,WA
51,dok125.txt,WA
52,dok54.txt,WA
53,dok133.txt,AC
54,dok62.txt,AC
55,dok115.txt,WA
56,dok44.txt,WA
57,dok392.txt,WA
58,dok188.txt,WA
59,dok11.txt,WA
60,dok82.txt,WA
61,dok196.txt,WA
62,dok353.txt,WA
63,dok176.txt,WA
64,dok203.txt,WA
65,dok279.txt,WA
66,dok18.txt,WA
67,dok89.txt,WA
68,dok204.txt,WA
69,dok177.txt,WA
70,dok20.txt,WA
71,dok91.txt,WA
72,dok131.txt,WA
73,dok60.txt,WA
74,dok2.txt,WA
75,dok73.txt,WA
76,dok159.txt,WA
77,dok259.txt,WA
78,dok7.txt,AC
79,dok78.txt,AC
80,dok126.txt,WA
81,dok55.txt,WA
82,dok255.txt,WA
83,dok371.txt,WA
84,dok165.txt,WA
85,dok252.txt,WA
86,dok17.txt,WA
87,dok88.txt,WA
88,dok240.txt,WA
89,dok129.txt,WA
90,dok58.txt,WA
91,dok243.txt,WA
92,dok124.txt,WA
93,dok53.txt,WA
94,dok266.txt,WA
95,dok16.txt,WA
96,dok87.txt,WA
97,dok206.txt,WA
98,dok180.txt,WA
99,dok130.txt,WA
100,dok59.txt,WA
