rank,document,verdict
1,dok253.txt,AC
2,dok101.txt,WA
3,dok30.txt,WA
4,dok394.txt,WA
5,dok24.txt,WA
6,dok95.txt,WA
7,dok331.txt,WA
8,dok117.txt,WA
9,dok46.txt,WA
10,dok385.txt,WA
11,dok142.txt,WA
12,dok71.txt,WA
13,dok402.txt,WA
14,dok319.txt,WA
15,dok15.txt,WA
16,dok86.txt,WA
17,dok189.txt,WA
18,dok113.txt,WA
19,dok42.txt,WA
20,dok376.txt,WA
21,dok248.txt,AC
22,dok149.txt,WA
23,dok172.txt,WA
24,dok275.txt,WA
25,dok111.txt,WA
26,dok40.txt,WA
27,dok372.txt,WA
28,dok365.txt,AC
29,dok269.txt,WA
30,dok224.txt,WA
31,dok390.txt,WA
32,dok368.txt,WA
33,dok150.txt,WA
34,dok261.txt,WA
35,dok227.txt,WA
36,dok351.txt,WA
37,dok169.txt,WA
38,dok202.txt,WA
39,dok334.txt,WA
40,dok236.txt,WA
41,dok308.txt,WA
42,dok176.txt,WA
43,dok231.txt,WA
44,dok209.txt,WA
45,dok6.txt,WA
46,dok77.txt,WA
47,dok267.txt,WA
48,dok340.txt,WA
49,dok11.txt,WA
50,dok82.txt,WA
51,dok230.txt,WA
52,dok217.txt,WA
53,dok272.txt,WA
54,dok279.txt,WA
55,dok115.txt,WA
56,dok44.txt,WA
57,dok196.txt,WA
58,dok401.txt,WA
59,dok198.txt,AC
60,dok280.txt,WA
61,dok353.txt,WA
62,dok126.txt,WA
63,dok55.txt,WA
64,dok374.txt,WA
65,dok258.txt,WA
66,dok188.txt,WA
67,dok162.txt,WA
68,dok168.txt,WA
69,dok129.txt,WA
70,dok58.txt,WA
71,dok203.txt,WA
72,dok392.txt,WA
73,dok165.txt,WA
74,dok17.txt,WA
75,dok88.txt,WA
76,dok193.txt,WA
77,dok177.txt,WA
78,dok301.txt,AC
79,dok204.txt,WA
80,dok190.txt,AC
81,dok207.txt,WA
82,dok243.txt,WA
83,dok240.txt,WA
84,dok124.txt,WA
85,dok53.txt,WA
86,dok371.txt,WA
87,dok250.txt,WA
88,dok159.txt,WA
89,dok166.txt,WA
90,dok291.txt,WA
91,dok206.txt,WA
92,dok396.txt,WA
93,dok266.txt,WA
94,dok16.txt,WA
95,dok87.txt,WA
96,dok295.txt,WA
97,dok163.txt,WA
98,dok252.txt,WA
99,dok183.txt,WA
