rank,document,verdict
1,dok253.txt,WA
2,dok394.txt,WA
3,dok331.txt,WA
4,dok24.txt,WA
5,dok95.txt,WA
6,dok385.txt,WA
7,dok15.txt,WA
8,dok86.txt,WA
9,dok113.txt,WA
10,dok42.txt,WA
11,dok402.txt,WA
12,dok142.txt,WA
13,dok71.txt,WA
14,dok248.txt,WA
15,dok261.txt,WA
16,dok25.txt,AC
17,dok96.txt,AC
18,dok372.txt,WA
19,dok157.txt,AC
20,dok19.txt,WA
21,dok90.txt,WA
22,dok390.txt,AC
23,dok382.txt,WA
24,dok380.txt,WA
25,dok393.txt,WA
26,dok140.txt,WA
27,dok69.txt,WA
28,dok269.txt,WA
29,dok373.txt,WA
30,dok386.txt,WA
31,dok6.txt,WA
32,dok77.txt,WA
33,dok159.txt,WA
34,dok274.txt,WA
35,dok115.txt,AC
36,dok44.txt,AC
37,dok123.txt,WA
38,dok52.txt,WA
39,dok378.txt,WA
40,dok18.txt,WA
41,dok89.txt,WA
42,dok387.txt,AC
43,dok258.txt,WA
44,dok186.txt,WA
45,dok201.txt,WA
46,dok384.txt,WA
47,dok119.txt,WA
48,dok48.txt,WA
49,dok26.txt,WA
50,dok97.txt,WA
51,dok302.txt,AC
52,dok27.txt,WA
53,dok98.txt,WA
54,dok2.txt,WA
55,dok73.txt,WA
56,dok80.txt,WA
57,dok9.txt,WA
58,dok243.txt,WA
59,dok391.txt,WA
60,dok162.txt,WA
61,dok263.txt,AC
62,dok237.txt,WA
63,dok268.txt,WA
64,dok325.txt,WA
65,dok231.txt,WA
66,dok351.txt,WA
67,dok102.txt,WA
68,dok31.txt,WA
69,dok383.txt,WA
70,dok139.txt,WA
71,dok68.txt,WA
72,dok126.txt,WA
73,dok55.txt,WA
74,dok5.txt,WA
75,dok76.txt,WA
76,dok198.txt,WA
77,dok304.txt,WA
78,dok333.txt,WA
79,dok16.txt,AC
80,dok87.txt,AC
81,dok20.txt,AC
82,dok91.txt,AC
83,dok165.txt,AC
84,dok265.txt,AC
85,dok322.txt,AC
86,dok79.txt,WA
87,dok8.txt,WA
88,dok266.txt,AC
89,dok17.txt,AC
90,dok88.txt,AC
91,dok388.txt,WA
92,dok301.txt,WA
93,dok190.txt,WA
94,dok14.txt,WA
95,dok85.txt,WA
96,dok355.txt,WA
97,dok184.txt,WA
98,dok167.txt,WA
99,dok316.txt,WA
