urutan,pertanyaan,jawaban,verdict
1,Siapa presiden pada masa orde baru?,masyarakat,
2,Siapa presiden pada masa orde baru?,presiden soekarno,
3,Siapa presiden pada masa orde baru?,presiden soekarno,
4,Siapa presiden pada masa orde baru?,presiden soekarno,
5,Siapa presiden pada masa orde baru?,presiden soekarno,
6,Dimana konferensi asia afrika diselenggarakan?,kolombo,
7,Dimana konferensi asia afrika diselenggarakan?,jenewa,
8,Dimana konferensi asia afrika diselenggarakan?,kolombo,
9,Dimana konferensi asia afrika diselenggarakan?,jenewa,
10,Dimana konferensi asia afrika diselenggarakan?,kolombo,
11,Siapa presiden pertama Indonesia?,roeslan abdul gani,
12,Siapa presiden pertama Indonesia?,negara negara komunis,
13,Siapa presiden pertama Indonesia?,negara negara blok nefo,
14,Siapa presiden pertama Indonesia?,negara negara blok nefo,
15,Siapa presiden pertama Indonesia?,orang indonesia asli,
16,Kapan diponegoro wafat?,tanggal 8 januari 1855,
17,Kapan diponegoro wafat?,tanggal 8 januari 1855,
18,Kapan diponegoro wafat?,tanggal 6 november 1864,
19,Kapan diponegoro wafat?,tanggal 6 november 1864,
20,Kapan diponegoro wafat?,tanggal 12 rabiul awal 822,
21,Kapan perjanjian saragosa terjadi?,22 april 1529,
22,Kapan perjanjian saragosa terjadi?,22 april 1529,
23,Kapan perjanjian saragosa terjadi?,22 april 1529,
24,Kapan perjanjian saragosa terjadi?,22 april 1529,
25,Kapan perjanjian saragosa terjadi?,22 april 1529,
26,Kapan Budi Utomo didirikan?,hari rabu tanggal 20 mei 1908,
27,Kapan Budi Utomo didirikan?,hari rabu tanggal 20 mei 1908,
28,Kapan Budi Utomo didirikan?,tanggal 20 mei 1908,
29,Kapan Budi Utomo didirikan?,tahun 1932,
30,Kapan Budi Utomo didirikan?,tanggal 7 maret 1915,
31,Siapa pendiri Taman Siswa?,ir,
32,Siapa pendiri Taman Siswa?,mahasiswa,
33,Siapa pendiri Taman Siswa?,pawiyatan wanito,
34,Siapa pendiri Taman Siswa?,pawiyatan wanito,
35,Siapa pendiri Taman Siswa?,kaum pribumi,
36,Dimana letak kerajaan sriwijaya?,provinsi sumatera,
37,Dimana letak kerajaan sriwijaya?,india,
38,Dimana letak kerajaan sriwijaya?,india,
39,Dimana letak kerajaan sriwijaya?,sebelah utara langkasuka,
40,Dimana letak kerajaan sriwijaya?,jawa,
41,Kapan taman siswa didirikan?,1922,
42,Kapan taman siswa didirikan?,1922,
43,Kapan taman siswa didirikan?,1922,
44,Kapan taman siswa didirikan?,1912,
45,Kapan taman siswa didirikan?,tanggal 4 juli 1927,
46,dimana budi utomo didirikan?,batavia,
47,dimana budi utomo didirikan?,batavia,
48,dimana budi utomo didirikan?,batavia,
49,dimana budi utomo didirikan?,batavia,
50,dimana budi utomo didirikan?,yogyakarta,
51,dimana taman siswa didirikan?,bandung,
52,dimana taman siswa didirikan?,yogyakarta,
53,dimana taman siswa didirikan?,yogyakarta,
54,dimana taman siswa didirikan?,yogyakarta,
55,dimana taman siswa didirikan?,yogyakarta,
56,kapan konferensi asia afrika diselenggarakan?,bulan 18 24 april 1955,
57,kapan konferensi asia afrika diselenggarakan?,tanggal 18 24 april 1955,
58,kapan konferensi asia afrika diselenggarakan?,tanggal 22 29 desember 1954,
59,kapan konferensi asia afrika diselenggarakan?,tanggal 18 24 april 1955,
60,kapan konferensi asia afrika diselenggarakan?,bulan 18 24 april 1955,
61,kapan hayam wuruk wafat?,tahun 1350,
62,kapan hayam wuruk wafat?,1350 1389,
63,kapan hayam wuruk wafat?,tahun 1389,
64,kapan hayam wuruk wafat?,tahun 1350,
65,kapan hayam wuruk wafat?,1350 1389,
66,siapa wali songo yang menggunakan media pertunjukan wayang?,pelajar agama buddha,
67,siapa wali songo yang menggunakan media pertunjukan wayang?,pelajar agama buddha,
68,siapa wali songo yang menggunakan media pertunjukan wayang?,bangsa indonesia,
69,siapa wali songo yang menggunakan media pertunjukan wayang?,bangsa indonesia,
70,siapa wali songo yang menggunakan media pertunjukan wayang?,bangsa indonesia,
71,siapa pemimpin kerajaan tidore?,sultan kaicil buko,
72,siapa pemimpin kerajaan tidore?,sultan kaicil buko,
73,siapa pemimpin kerajaan tidore?,sultan mansur,
74,siapa pemimpin kerajaan tidore?,sultan sarajati,
75,siapa pemimpin kerajaan tidore?,sultan kaicil buko,
76,kapan belanda datang ke maluku?,7 september 1851,
77,kapan belanda datang ke maluku?,7 september 1851,
78,kapan belanda datang ke maluku?,tahun 1178,
79,kapan belanda datang ke maluku?,tahun 1178,
80,kapan belanda datang ke maluku?,2000,
81,kapan portugis datang ke maluku?,1521,
82,kapan portugis datang ke maluku?,1521,
83,kapan portugis datang ke maluku?,1521,
84,kapan portugis datang ke maluku?,1521,
85,kapan portugis datang ke maluku?,tahun 1522,
86,siapa yang menandatangani perjanjian bongaya?,sekutu,
