rank,document,verdict,Precision,Recall
1,dok267.txt,WA,0.0,0.0
2,dok308.txt,WA,0.0,0.0
3,dok264.txt,AC,0.3333333333333333,0.2
4,dok166.txt,WA,0.25,0.2
5,dok400.txt,AC,0.4,0.4
6,dok364.txt,WA,0.3333333333333333,0.4
7,dok363.txt,WA,0.2857142857142857,0.4
8,dok253.txt,AC,0.375,0.6
9,dok232.txt,WA,0.3333333333333333,0.6
10,dok262.txt,WA,0.3,0.6
11,dok278.txt,WA,0.2727272727272727,0.6
12,dok256.txt,AC,0.3333333333333333,0.8
13,dok366.txt,AC,0.38461538461538464,1.0
14,dok258.txt,WA,0.35714285714285715,1.0
15,dok201.txt,WA,0.3333333333333333,1.0
16,dok370.txt,WA,0.3125,1.0
17,dok399.txt,WA,0.29411764705882354,1.0
18,dok127.txt,WA,0.2777777777777778,1.0
19,dok56.txt,WA,0.2631578947368421,1.0
20,dok402.txt,WA,0.25,1.0
21,dok135.txt,WA,0.23809523809523808,1.0
22,dok64.txt,WA,0.22727272727272727,1.0
23,dok381.txt,WA,0.21739130434782608,1.0
24,dok384.txt,WA,0.20833333333333334,1.0
25,dok269.txt,WA,0.2,1.0
26,dok360.txt,WA,0.19230769230769232,1.0
27,dok350.txt,WA,0.18518518518518517,1.0
28,dok190.txt,WA,0.17857142857142858,1.0
29,dok242.txt,WA,0.1724137931034483,1.0
30,dok270.txt,WA,0.16666666666666666,1.0
31,dok301.txt,WA,0.16129032258064516,1.0
32,dok357.txt,WA,0.15625,1.0
33,dok213.txt,WA,0.15151515151515152,1.0
34,dok132.txt,WA,0.14705882352941177,1.0
35,dok61.txt,WA,0.14285714285714285,1.0
36,dok224.txt,WA,0.1388888888888889,1.0
37,dok386.txt,WA,0.13513513513513514,1.0
38,dok197.txt,WA,0.13157894736842105,1.0
39,dok107.txt,WA,0.1282051282051282,1.0
40,dok36.txt,WA,0.125,1.0
41,dok226.txt,WA,0.12195121951219512,1.0
42,dok320.txt,WA,0.11904761904761904,1.0
43,dok321.txt,WA,0.11627906976744186,1.0
44,dok341.txt,WA,0.11363636363636363,1.0
45,dok368.txt,WA,0.1111111111111111,1.0
46,dok109.txt,WA,0.10869565217391304,1.0
47,dok38.txt,WA,0.10638297872340426,1.0
48,dok203.txt,WA,0.10416666666666667,1.0
49,dok183.txt,WA,0.10204081632653061,1.0
50,dok101.txt,WA,0.1,1.0
average precision,0.20393496384737247
