rank,document,verdict
1,dok277.txt,WA
2,dok248.txt,AC
3,dok284.txt,WA
4,dok144.txt,WA
5,dok402.txt,AC
6,dok245.txt,WA
7,dok386.txt,WA
8,dok312.txt,WA
9,dok389.txt,WA
10,dok201.txt,AC
11,dok148.txt,WA
12,dok285.txt,WA
13,dok377.txt,WA
14,dok204.txt,WA
15,dok359.txt,WA
16,dok360.txt,WA
17,dok350.txt,WA
18,dok187.txt,WA
19,dok282.txt,WA
20,dok24.txt,WA
21,dok95.txt,WA
22,dok375.txt,WA
23,dok295.txt,WA
24,dok232.txt,WA
25,dok197.txt,WA
26,dok172.txt,WA
27,dok146.txt,WA
28,dok399.txt,WA
29,dok379.txt,WA
30,dok378.txt,WA
31,dok215.txt,WA
32,dok236.txt,WA
33,dok255.txt,AC
34,dok390.txt,WA
35,dok20.txt,WA
36,dok91.txt,WA
37,dok222.txt,WA
38,dok193.txt,WA
39,dok363.txt,WA
40,dok365.txt,AC
41,dok218.txt,WA
42,dok383.txt,WA
43,dok226.txt,WA
44,dok320.txt,WA
45,dok321.txt,WA
46,dok156.txt,WA
47,dok387.txt,WA
48,dok227.txt,WA
49,dok307.txt,WA
50,dok202.txt,WA
51,dok265.txt,WA
52,dok322.txt,WA
53,dok340.txt,WA
54,dok274.txt,WA
55,dok233.txt,WA
56,dok353.txt,WA
57,dok203.txt,WA
58,dok149.txt,WA
59,dok23.txt,WA
60,dok94.txt,WA
61,dok347.txt,WA
62,dok376.txt,WA
63,dok302.txt,WA
64,dok113.txt,WA
65,dok42.txt,WA
66,dok22.txt,WA
67,dok93.txt,WA
68,dok367.txt,WA
69,dok183.txt,WA
70,dok188.txt,WA
71,dok196.txt,WA
72,dok242.txt,WA
73,dok357.txt,WA
74,dok253.txt,WA
75,dok370.txt,WA
76,dok164.txt,WA
77,dok287.txt,WA
78,dok192.txt,WA
79,dok161.txt,WA
80,dok306.txt,WA
81,dok116.txt,WA
82,dok45.txt,WA
83,dok27.txt,WA
84,dok368.txt,WA
85,dok98.txt,WA
86,dok189.txt,WA
87,dok319.txt,WA
88,dok210.txt,WA
89,dok110.txt,WA
90,dok298.txt,WA
91,dok351.txt,WA
92,dok39.txt,WA
93,dok111.txt,WA
94,dok40.txt,WA
95,dok393.txt,WA
96,dok211.txt,WA
97,dok354.txt,WA
98,dok237.txt,WA
99,dok195.txt,WA
100,dok336.txt,WA
