Hal	O
itu	O
dikatakan	O
Menteri	O
Kelautan	O
dan	O
Perikanan	O
Freddy	PERSON
Numberi	PERSON
menjawab	O
pertanyaan	O
anggota	PERSON
Komisi	PERSON
IV	PERSON
DPR	PERSON
pada	O
rapat	O
kerja	O
di	O
gedung	LOCATION
MPR/DPR	LOCATION
Jakarta	LOCATION
Senin	TIME
-LRB-	O
31/1	TIME
-RRB-	O
Pada	O
rapat	O
kerja	O
itu	O
banyak	O
anggota	O
dewan	O
yang	O
menyoroti	O
masalah	O
perizinan	O
yang	O
sangat	O
lama	O
bertele-tele	O
dan	O
meresahkan	O
para	PERSON
nelayan	PERSON
di	O
sejumlah	LOCATION
daerah	LOCATION
Bahkan	O
nelayan	PERSON
Tegal	LOCATION
dan	O
Brebes	LOCATION
Jawa	LOCATION
Tengah	LOCATION
harus	O
menunggu	O
enam	TIME
bulan	TIME
untuk	O
mendapat	O
surat	O
izin	O
penangkapan	O
ikan	O
``	O
Nelayan	PERSON
di	O
Tegal	LOCATION
dan	O
Brebes	LOCATION
mengeluh	O
soal	O
izin	O
dari	O
DKP	PERSON
yang	O
lama	O
dan	O
tidak	O
jelas	O
kapan	O
selesainya	O
Mereka	O
kehilangan	O
waktu	O
padahal	O
harus	O
mencari	O
ikan	O
untuk	O
keluarga	O
yang	O
menunggu	O
di	O
rumah	LOCATION
''	O
ujar	O
anggota	O
DPR	O
Suswono	PERSON
Jika	O
nelayan	PERSON
yang	O
belum	O
punya	O
izin	O
itu	O
tetap	O
mencari	O
ikan	O
di	O
laut	LOCATION
mereka	O
ditangkap	O
aparat	PERSON
TNI	PERSON
AL	PERSON
yang	O
tidak	O
mau	O
tahu	O
masalah	O
para	PERSON
nelayan	PERSON
Akhirnya	O
para	O
nelayan	PERSON
seperti	O
sudah	O
jatuh	O
tertimpa	O
tangga	O
sudah	O
tak	O
dapat	O
hasil	O
tapi	O
harus	O
ditangkap	O
pula	O
Freddy	PERSON
berjanji	PERSON
akan	O
membahas	O
masalah	O
itu	O
dengan	O
pihak	O
terkait	O
Sebab	O
pihak	O
pemerintah	O
daerah	O
juga	O
ikut	O
terlibat	O
dalam	O
masalah	O
perizinan	O
bahkan	O
ada	O
yang	O
menetapkan	O
berbagai	O
aturan	O
tambahan	O
yang	O
memberatkan	O
investor	O
di	O
bidang	O
perikanan	O
Pemerintah	O
Kabupaten	LOCATION
Sorong	LOCATION
Papua	LOCATION
misalnya	O
menetapkan	O
berbagai	O
pajak	O
tambahan	O
Ada	O
pajak	O
laut	O
yang	O
dikenakan	O
kepada	O
pengusaha	PERSON
bidang	O
penangkapan	O
maupun	O
budi	O
daya	O
ikan	O
sehingga	O
mereka	O
harus	O
mengeluarkan	O
banyak	O
biaya	O
Ketua	O
Komisi	O
IV	O
DPR	O
Mindo	PERSON
Sianipar	PERSON
dari	O
FPDI-P	O
menyarankan	O
kepada	O
DKP	PERSON
selain	O
menyederhanakan	O
perizinan	O
juga	O
memberi	O
wewenang	O
kepada	O
daerah	PERSON
untuk	O
melaksanakan	O
pemberian	O
perizinan	O
agar	O
tidak	O
terlalu	O
lama	O
dan	O
berbelit	O
Namun	O
kriteria	O
dan	O
pengawasan	O
ketat	O
tetap	O
dilakukan	O
DKP	PERSON
Anggota	O
Dewan	O
juga	O
menyinggung	O
masalah	O
kredit	O
untuk	O
nelayan	PERSON
yang	O
bunganya	O
lebih	O
tinggi	O
dari	O
bunga	O
konsumtif	O
padahal	O
itu	O
untuk	O
usaha	O
rakyat	O
kecil	O
Di	O
lapangan	O
perkreditan	O
untuk	O
nelayan	PERSON
tidak	O
sesuai	O
dengan	O
ketetapan	O
bahkan	O
ada	O
yang	O
mencapai	O
18	O
persen	O
Di	O
beberapa	O
daerah	O
juga	O
terjadi	O
kekacauan	O
masalah	O
garam	O
karena	O
tidak	O
ada	O
yang	O
memperhatikan	O
Harga	O
garam	O
petani	PERSON
pesisir	PERSON
hanya	O
dihargai	O
Rp	O
50/kg	O
padahal	O
tahun	TIME
lalu	TIME
masih	O
Rp	O
150/Kg	O
Ini	O
antara	O
lain	O
tidak	O
ada	O
lagi	O
PN	O
Garam	O
yang	O
biasa	O
menangani	O
masalah	O
ini	O
Berkaitan	O
dengan	O
agenda	O
program	O
kerja	O
100	O
hari	O
pertama	O
DKP	PERSON
Freddy	PERSON
Numberi	PERSON
mengatakan	O
pihaknya	O
sudah	O
memberantas	O
illegal	O
fishing	O
secara	O
maksimal	O
menumbuhkan	O
iklim	O
investasi	O
dan	O
penanggulangan	O
kemiskinan	O
DKP	PERSON
jelasnya	O
sudah	O
mempercepat	O
pendirian	O
dan	O
pengoperasian	O
SPDN	O
-LRB-	O
solar	O
packed	O
dealer	O
untuk	O
