rank,document,verdict,Precision,Recall
1,dok201.txt,AC,1.0,0.2
2,dok248.txt,AC,1.0,0.4
3,dok236.txt,WA,0.6666666666666666,0.4
4,dok255.txt,AC,0.75,0.6
5,dok365.txt,AC,0.8,0.8
6,dok402.txt,AC,0.8333333333333334,1.0
7,dok349.txt,WA,0.7142857142857143,1.0
8,dok212.txt,WA,0.625,1.0
9,dok143.txt,WA,0.5555555555555556,1.0
10,dok170.txt,WA,0.5,1.0
11,dok164.txt,WA,0.45454545454545453,1.0
12,dok287.txt,WA,0.4166666666666667,1.0
13,dok240.txt,WA,0.38461538461538464,1.0
14,dok282.txt,WA,0.35714285714285715,1.0
15,dok226.txt,WA,0.3333333333333333,1.0
16,dok320.txt,WA,0.3125,1.0
17,dok321.txt,WA,0.29411764705882354,1.0
18,dok158.txt,WA,0.2777777777777778,1.0
19,dok234.txt,WA,0.2631578947368421,1.0
20,dok286.txt,WA,0.25,1.0
21,dok381.txt,WA,0.23809523809523808,1.0
22,dok114.txt,WA,0.22727272727272727,1.0
23,dok43.txt,WA,0.21739130434782608,1.0
24,dok224.txt,WA,0.20833333333333334,1.0
25,dok132.txt,WA,0.2,1.0
26,dok154.txt,WA,0.19230769230769232,1.0
27,dok61.txt,WA,0.18518518518518517,1.0
28,dok350.txt,WA,0.17857142857142858,1.0
29,dok295.txt,WA,0.1724137931034483,1.0
30,dok344.txt,WA,0.16666666666666666,1.0
31,dok262.txt,WA,0.16129032258064516,1.0
32,dok278.txt,WA,0.15625,1.0
33,dok342.txt,WA,0.15151515151515152,1.0
34,dok175.txt,WA,0.14705882352941177,1.0
35,dok220.txt,WA,0.14285714285714285,1.0
36,dok223.txt,WA,0.1388888888888889,1.0
37,dok324.txt,WA,0.13513513513513514,1.0
38,dok199.txt,WA,0.13157894736842105,1.0
39,dok238.txt,WA,0.1282051282051282,1.0
40,dok241.txt,WA,0.125,1.0
41,dok311.txt,WA,0.12195121951219512,1.0
42,dok100.txt,WA,0.11904761904761904,1.0
43,dok29.txt,WA,0.11627906976744186,1.0
44,dok333.txt,WA,0.11363636363636363,1.0
45,dok384.txt,WA,0.1111111111111111,1.0
46,dok359.txt,WA,0.10869565217391304,1.0
47,dok386.txt,WA,0.10638297872340426,1.0
48,dok165.txt,WA,0.10416666666666667,1.0
49,dok166.txt,WA,0.10204081632653061,1.0
50,dok183.txt,WA,0.1,1.0
51,dok235.txt,WA,0.09803921568627451,1.0
52,dok209.txt,WA,0.09615384615384616,1.0
53,dok24.txt,WA,0.09433962264150944,1.0
54,dok95.txt,WA,0.09259259259259259,1.0
55,dok130.txt,WA,0.09090909090909091,1.0
56,dok141.txt,WA,0.08928571428571429,1.0
57,dok188.txt,WA,0.08771929824561403,1.0
58,dok217.txt,WA,0.08620689655172414,1.0
59,dok318.txt,WA,0.0847457627118644,1.0
60,dok376.txt,WA,0.08333333333333333,1.0
61,dok59.txt,WA,0.08196721311475409,1.0
62,dok70.txt,WA,0.08064516129032258,1.0
63,dok203.txt,WA,0.07936507936507936,1.0
64,dok245.txt,WA,0.078125,1.0
65,dok389.txt,WA,0.07692307692307693,1.0
66,dok1.txt,WA,0.07575757575757576,1.0
67,dok109.txt,WA,0.07462686567164178,1.0
68,dok182.txt,WA,0.07352941176470588,1.0
69,dok271.txt,WA,0.07246376811594203,1.0
70,dok288.txt,WA,0.07142857142857142,1.0
71,dok327.txt,WA,0.07042253521126761,1.0
72,dok38.txt,WA,0.06944444444444445,1.0
73,dok72.txt,WA,0.0684931506849315,1.0
74,dok206.txt,WA,0.06756756756756757,1.0
75,dok382.txt,WA,0.06666666666666667,1.0
76,dok108.txt,WA,0.06578947368421052,1.0
77,dok187.txt,WA,0.06493506493506493,1.0
78,dok246.txt,WA,0.0641025641025641,1.0
79,dok265.txt,WA,0.06329113924050633,1.0
80,dok293.txt,WA,0.0625,1.0
81,dok322.txt,WA,0.06172839506172839,1.0
82,dok335.txt,WA,0.06097560975609756,1.0
83,dok358.txt,WA,0.060240963855421686,1.0
84,dok369.txt,WA,0.05952380952380952,1.0
85,dok37.txt,WA,0.058823529411764705,1.0
86,dok284.txt,WA,0.05813953488372093,1.0
87,dok313.txt,WA,0.05747126436781609,1.0
88,dok360.txt,WA,0.056818181818181816,1.0
89,dok102.txt,WA,0.056179775280898875,1.0
90,dok178.txt,WA,0.05555555555555555,1.0
91,dok270.txt,WA,0.054945054945054944,1.0
92,dok31.txt,WA,0.05434782608695652,1.0
93,dok103.txt,WA,0.053763440860215055,1.0
94,dok104.txt,WA,0.05319148936170213,1.0
95,dok16.txt,WA,0.05263157894736842,1.0
96,dok17.txt,WA,0.052083333333333336,1.0
97,dok266.txt,WA,0.05154639175257732,1.0
98,dok273.txt,WA,0.05102040816326531,1.0
99,dok315.txt,WA,0.050505050505050504,1.0
100,dok32.txt,WA,0.05,1.0
average precision,0.1873688758819811
