rank,document,verdict,Precision,Recall
1,dok140.txt,AC,1.0,0.3333333333333333
2,dok69.txt,AC,1.0,0.6666666666666666
3,dok343.txt,WA,0.6666666666666666,0.6666666666666666
4,dok221.txt,WA,0.5,0.6666666666666666
5,dok394.txt,AC,0.6,1.0
6,dok218.txt,WA,0.5,1.0
7,dok249.txt,WA,0.42857142857142855,1.0
8,dok139.txt,WA,0.375,1.0
9,dok68.txt,WA,0.3333333333333333,1.0
10,dok208.txt,WA,0.3,1.0
11,dok251.txt,WA,0.2727272727272727,1.0
12,dok225.txt,WA,0.25,1.0
13,dok161.txt,WA,0.23076923076923078,1.0
14,dok142.txt,WA,0.21428571428571427,1.0
15,dok71.txt,WA,0.2,1.0
16,dok232.txt,WA,0.1875,1.0
17,dok253.txt,WA,0.17647058823529413,1.0
18,dok399.txt,WA,0.16666666666666666,1.0
19,dok28.txt,WA,0.15789473684210525,1.0
20,dok99.txt,WA,0.15,1.0
21,dok236.txt,WA,0.14285714285714285,1.0
22,dok283.txt,WA,0.13636363636363635,1.0
23,dok100.txt,WA,0.13043478260869565,1.0
24,dok29.txt,WA,0.125,1.0
25,dok197.txt,WA,0.12,1.0
26,dok369.txt,WA,0.11538461538461539,1.0
27,dok108.txt,WA,0.1111111111111111,1.0
28,dok37.txt,WA,0.10714285714285714,1.0
29,dok273.txt,WA,0.10344827586206896,1.0
30,dok315.txt,WA,0.1,1.0
31,dok374.txt,WA,0.0967741935483871,1.0
32,dok365.txt,WA,0.09375,1.0
33,dok342.txt,WA,0.09090909090909091,1.0
34,dok147.txt,WA,0.08823529411764706,1.0
35,dok153.txt,WA,0.08571428571428572,1.0
36,dok289.txt,WA,0.08333333333333333,1.0
37,dok257.txt,WA,0.08108108108108109,1.0
38,dok215.txt,WA,0.07894736842105263,1.0
39,dok233.txt,WA,0.07692307692307693,1.0
40,dok228.txt,WA,0.075,1.0
41,dok103.txt,WA,0.07317073170731707,1.0
42,dok32.txt,WA,0.07142857142857142,1.0
43,dok189.txt,WA,0.06976744186046512,1.0
44,dok319.txt,WA,0.06818181818181818,1.0
45,dok393.txt,WA,0.06666666666666667,1.0
46,dok166.txt,WA,0.06521739130434782,1.0
47,dok373.txt,WA,0.06382978723404255,1.0
48,dok143.txt,WA,0.0625,1.0
49,dok359.txt,WA,0.061224489795918366,1.0
50,dok286.txt,WA,0.06,1.0
51,dok158.txt,WA,0.058823529411764705,1.0
52,dok187.txt,WA,0.057692307692307696,1.0
53,dok220.txt,WA,0.05660377358490566,1.0
54,dok370.txt,WA,0.05555555555555555,1.0
55,dok111.txt,WA,0.05454545454545454,1.0
56,dok40.txt,WA,0.05357142857142857,1.0
57,dok368.txt,WA,0.05263157894736842,1.0
58,dok243.txt,WA,0.05172413793103448,1.0
59,dok378.txt,WA,0.05084745762711865,1.0
60,dok134.txt,WA,0.05,1.0
61,dok63.txt,WA,0.04918032786885246,1.0
62,dok216.txt,WA,0.04838709677419355,1.0
63,dok118.txt,WA,0.047619047619047616,1.0
64,dok47.txt,WA,0.046875,1.0
65,dok217.txt,WA,0.046153846153846156,1.0
66,dok178.txt,WA,0.045454545454545456,1.0
67,dok259.txt,WA,0.04477611940298507,1.0
68,dok137.txt,WA,0.04411764705882353,1.0
69,dok66.txt,WA,0.043478260869565216,1.0
70,dok248.txt,WA,0.04285714285714286,1.0
71,dok402.txt,WA,0.04225352112676056,1.0
72,dok229.txt,WA,0.041666666666666664,1.0
73,dok348.txt,WA,0.0410958904109589,1.0
74,dok307.txt,WA,0.04054054054054054,1.0
75,dok168.txt,WA,0.04,1.0
76,dok141.txt,WA,0.039473684210526314,1.0
77,dok70.txt,WA,0.03896103896103896,1.0
78,dok245.txt,WA,0.038461538461538464,1.0
79,dok109.txt,WA,0.0379746835443038,1.0
80,dok38.txt,WA,0.0375,1.0
81,dok247.txt,WA,0.037037037037037035,1.0
82,dok230.txt,WA,0.036585365853658534,1.0
83,dok318.txt,WA,0.03614457831325301,1.0
84,dok242.txt,WA,0.03571428571428571,1.0
85,dok357.txt,WA,0.03529411764705882,1.0
86,dok312.txt,WA,0.03488372093023256,1.0
87,dok131.txt,WA,0.034482758620689655,1.0
88,dok60.txt,WA,0.03409090909090909,1.0
89,dok210.txt,WA,0.033707865168539325,1.0
90,dok106.txt,WA,0.03333333333333333,1.0
91,dok256.txt,WA,0.03296703296703297,1.0
92,dok35.txt,WA,0.03260869565217391,1.0
93,dok366.txt,WA,0.03225806451612903,1.0
94,dok219.txt,WA,0.031914893617021274,1.0
95,dok309.txt,WA,0.031578947368421054,1.0
96,dok317.txt,WA,0.03125,1.0
97,dok400.txt,WA,0.030927835051546393,1.0
98,dok379.txt,WA,0.030612244897959183,1.0
99,dok192.txt,WA,0.030303030303030304,1.0
100,dok274.txt,WA,0.03,1.0
average precision,0.12478799219585529
