rank,document,verdict
1,dok385.txt,WA
2,dok390.txt,AC
3,dok24.txt,WA
4,dok95.txt,WA
5,dok80.txt,WA
6,dok9.txt,WA
7,dok102.txt,WA
8,dok31.txt,WA
9,dok356.txt,AC
10,dok115.txt,AC
11,dok44.txt,AC
12,dok19.txt,WA
13,dok90.txt,WA
14,dok20.txt,AC
15,dok91.txt,AC
16,dok157.txt,AC
17,dok383.txt,WA
18,dok394.txt,WA
19,dok165.txt,AC
20,dok17.txt,AC
21,dok88.txt,AC
22,dok25.txt,AC
23,dok96.txt,AC
24,dok263.txt,AC
25,dok243.txt,WA
26,dok355.txt,WA
27,dok386.txt,WA
28,dok304.txt,WA
29,dok268.txt,WA
30,dok325.txt,WA
31,dok126.txt,WA
32,dok55.txt,WA
33,dok372.txt,WA
34,dok15.txt,WA
35,dok86.txt,WA
36,dok261.txt,WA
37,dok79.txt,WA
38,dok8.txt,WA
39,dok384.txt,WA
40,dok159.txt,WA
41,dok14.txt,WA
42,dok167.txt,WA
43,dok316.txt,WA
44,dok85.txt,WA
45,dok231.txt,WA
46,dok351.txt,WA
47,dok186.txt,WA
48,dok388.txt,WA
49,dok331.txt,WA
50,dok26.txt,WA
