rank,document,verdict
1,dok124.txt,AC
2,dok53.txt,AC
3,dok209.txt,WA
4,dok129.txt,WA
5,dok58.txt,WA
6,dok353.txt,WA
7,dok303.txt,WA
8,dok24.txt,WA
9,dok95.txt,WA
10,dok162.txt,WA
11,dok374.txt,WA
12,dok6.txt,WA
13,dok77.txt,WA
14,dok385.txt,WA
15,dok131.txt,WA
16,dok60.txt,WA
17,dok183.txt,WA
18,dok394.txt,WA
19,dok159.txt,WA
20,dok264.txt,WA
21,dok28.txt,WA
22,dok99.txt,WA
23,dok188.txt,WA
24,dok270.txt,WA
25,dok269.txt,WA
26,dok243.txt,WA
27,dok365.txt,WA
28,dok393.txt,WA
29,dok351.txt,WA
30,dok2.txt,WA
31,dok73.txt,WA
32,dok231.txt,WA
33,dok240.txt,WA
34,dok272.txt,WA
35,dok331.txt,WA
36,dok203.txt,WA
37,dok7.txt,WA
38,dok78.txt,WA
39,dok217.txt,WA
40,dok111.txt,WA
41,dok40.txt,WA
42,dok402.txt,WA
43,dok165.txt,WA
44,dok17.txt,WA
45,dok88.txt,WA
46,dok248.txt,WA
47,dok366.txt,WA
48,dok256.txt,WA
49,dok113.txt,WA
50,dok42.txt,WA
