rank,document,verdict
1,dok216.txt,AC
2,dok336.txt,AC
3,dok149.txt,AC
4,dok293.txt,WA
5,dok340.txt,AC
6,dok347.txt,AC
7,dok231.txt,WA
8,dok351.txt,WA
9,dok253.txt,WA
10,dok338.txt,WA
11,dok219.txt,WA
12,dok234.txt,WA
13,dok379.txt,WA
14,dok358.txt,WA
15,dok169.txt,WA
16,dok298.txt,WA
17,dok151.txt,WA
18,dok150.txt,WA
19,dok310.txt,WA
20,dok190.txt,AC
21,dok301.txt,WA
22,dok375.txt,WA
23,dok314.txt,WA
24,dok205.txt,WA
25,dok393.txt,WA
26,dok172.txt,WA
27,dok181.txt,WA
28,dok123.txt,WA
29,dok52.txt,WA
30,dok239.txt,WA
31,dok337.txt,WA
32,dok148.txt,WA
33,dok285.txt,WA
34,dok245.txt,WA
35,dok228.txt,WA
36,dok102.txt,WA
37,dok31.txt,WA
38,dok360.txt,WA
39,dok312.txt,WA
40,dok194.txt,WA
41,dok377.txt,WA
42,dok187.txt,WA
43,dok372.txt,WA
44,dok384.txt,WA
45,dok401.txt,WA
46,dok237.txt,WA
47,dok249.txt,WA
48,dok399.txt,WA
49,dok374.txt,WA
50,dok24.txt,WA
