rank,document,verdict
1,dok127.txt,AC
2,dok56.txt,AC
3,dok353.txt,WA
4,dok128.txt,WA
5,dok57.txt,WA
6,dok11.txt,WA
7,dok82.txt,WA
8,dok269.txt,WA
9,dok159.txt,WA
10,dok15.txt,WA
11,dok86.txt,WA
12,dok115.txt,WA
13,dok44.txt,WA
14,dok113.txt,WA
15,dok42.txt,WA
16,dok331.txt,WA
17,dok275.txt,WA
18,dok385.txt,WA
19,dok243.txt,WA
20,dok152.txt,WA
21,dok365.txt,WA
22,dok24.txt,WA
23,dok95.txt,WA
24,dok111.txt,WA
25,dok40.txt,WA
26,dok126.txt,WA
27,dok55.txt,WA
28,dok202.txt,WA
29,dok252.txt,WA
30,dok176.txt,WA
31,dok101.txt,WA
32,dok30.txt,WA
33,dok165.txt,WA
34,dok17.txt,WA
35,dok88.txt,WA
36,dok6.txt,WA
37,dok77.txt,WA
38,dok240.txt,WA
39,dok189.txt,WA
40,dok319.txt,WA
41,dok203.txt,WA
42,dok230.txt,WA
43,dok236.txt,WA
44,dok261.txt,WA
45,dok209.txt,WA
46,dok79.txt,WA
47,dok8.txt,WA
48,dok279.txt,WA
49,dok402.txt,WA
50,dok334.txt,WA
