rank,document,verdict
1,dok124.txt,AC
2,dok53.txt,AC
3,dok27.txt,WA
4,dok98.txt,WA
5,dok353.txt,WA
6,dok351.txt,WA
7,dok231.txt,WA
8,dok125.txt,WA
9,dok54.txt,WA
10,dok203.txt,WA
11,dok24.txt,WA
12,dok95.txt,WA
13,dok390.txt,WA
14,dok165.txt,WA
15,dok17.txt,WA
16,dok88.txt,WA
17,dok133.txt,WA
18,dok62.txt,WA
19,dok209.txt,WA
20,dok269.txt,WA
21,dok111.txt,WA
22,dok40.txt,WA
23,dok272.txt,WA
24,dok319.txt,WA
25,dok189.txt,WA
26,dok385.txt,WA
27,dok115.txt,WA
28,dok44.txt,WA
29,dok394.txt,WA
30,dok186.txt,WA
31,dok270.txt,WA
32,dok129.txt,WA
33,dok58.txt,WA
34,dok374.txt,WA
35,dok196.txt,WA
36,dok264.txt,WA
37,dok259.txt,WA
38,dok275.txt,WA
39,dok213.txt,WA
40,dok176.txt,WA
41,dok400.txt,WA
42,dok142.txt,WA
43,dok71.txt,WA
44,dok166.txt,WA
45,dok217.txt,WA
46,dok393.txt,WA
47,dok188.txt,WA
48,dok183.txt,WA
49,dok243.txt,WA
50,dok233.txt,WA
