rank,document,verdict
1,dok247.txt,WA
2,dok131.txt,AC
3,dok60.txt,AC
4,dok188.txt,AC
5,dok296.txt,WA
6,dok309.txt,WA
7,dok260.txt,WA
8,dok276.txt,WA
9,dok300.txt,WA
10,dok145.txt,WA
11,dok225.txt,WA
12,dok291.txt,WA
13,dok228.txt,WA
14,dok274.txt,WA
15,dok18.txt,WA
16,dok89.txt,WA
17,dok252.txt,WA
18,dok192.txt,WA
19,dok385.txt,WA
20,dok402.txt,WA
21,dok142.txt,WA
22,dok71.txt,WA
23,dok204.txt,WA
24,dok255.txt,WA
25,dok371.txt,WA
26,dok269.txt,WA
27,dok243.txt,WA
28,dok115.txt,WA
29,dok44.txt,WA
30,dok263.txt,WA
31,dok261.txt,WA
32,dok128.txt,WA
33,dok57.txt,WA
34,dok399.txt,WA
35,dok207.txt,WA
36,dok127.txt,WA
37,dok56.txt,WA
38,dok200.txt,WA
39,dok217.txt,WA
40,dok168.txt,WA
41,dok272.txt,WA
42,dok195.txt,WA
43,dok270.txt,WA
44,dok183.txt,WA
45,dok104.txt,WA
46,dok33.txt,WA
47,dok213.txt,WA
48,dok22.txt,WA
49,dok93.txt,WA
50,dok249.txt,WA
