rank,document,verdict
1,dok133.txt,AC
2,dok62.txt,AC
3,dok385.txt,WA
4,dok353.txt,WA
5,dok13.txt,WA
6,dok84.txt,WA
7,dok270.txt,AC
8,dok383.txt,WA
9,dok159.txt,WA
10,dok115.txt,WA
11,dok44.txt,WA
12,dok23.txt,WA
13,dok94.txt,WA
14,dok7.txt,AC
15,dok78.txt,AC
16,dok18.txt,WA
17,dok89.txt,WA
18,dok214.txt,WA
19,dok24.txt,WA
20,dok95.txt,WA
21,dok394.txt,WA
22,dok19.txt,WA
23,dok90.txt,WA
24,dok6.txt,WA
25,dok77.txt,WA
26,dok365.txt,WA
27,dok268.txt,WA
28,dok325.txt,WA
29,dok165.txt,WA
30,dok253.txt,WA
31,dok80.txt,WA
32,dok9.txt,WA
33,dok17.txt,WA
34,dok88.txt,WA
35,dok334.txt,WA
36,dok16.txt,WA
37,dok87.txt,WA
38,dok266.txt,WA
39,dok261.txt,WA
40,dok384.txt,WA
41,dok103.txt,WA
42,dok32.txt,WA
43,dok79.txt,WA
44,dok8.txt,WA
45,dok386.txt,WA
46,dok1.txt,WA
47,dok72.txt,WA
48,dok269.txt,WA
49,dok101.txt,WA
50,dok30.txt,WA
