rank,document,verdict
1,dok111.txt,AC
2,dok40.txt,AC
3,dok171.txt,AC
4,dok346.txt,AC
5,dok353.txt,WA
6,dok393.txt,WA
7,dok387.txt,WA
8,dok159.txt,WA
9,dok200.txt,AC
10,dok165.txt,WA
11,dok17.txt,WA
12,dok88.txt,WA
13,dok115.txt,WA
14,dok44.txt,WA
15,dok390.txt,WA
16,dok101.txt,WA
17,dok30.txt,WA
18,dok275.txt,WA
19,dok189.txt,WA
20,dok319.txt,WA
21,dok240.txt,WA
22,dok243.txt,WA
23,dok269.txt,WA
24,dok203.txt,WA
25,dok266.txt,WA
26,dok129.txt,WA
27,dok58.txt,WA
28,dok16.txt,WA
29,dok87.txt,WA
30,dok252.txt,WA
31,dok392.txt,WA
32,dok365.txt,WA
33,dok209.txt,WA
34,dok202.txt,WA
35,dok279.txt,WA
36,dok176.txt,WA
37,dok385.txt,WA
38,dok371.txt,WA
39,dok331.txt,WA
40,dok248.txt,WA
41,dok24.txt,WA
42,dok95.txt,WA
43,dok261.txt,WA
44,dok272.txt,WA
45,dok185.txt,WA
46,dok401.txt,WA
47,dok227.txt,WA
48,dok340.txt,WA
49,dok253.txt,WA
50,dok374.txt,WA
