rank,document,verdict
1,dok315.txt,AC
2,dok273.txt,AC
3,dok139.txt,WA
4,dok68.txt,WA
5,dok142.txt,AC
6,dok71.txt,AC
7,dok394.txt,AC
8,dok343.txt,WA
9,dok271.txt,WA
10,dok327.txt,WA
11,dok103.txt,WA
12,dok32.txt,WA
13,dok140.txt,WA
14,dok69.txt,WA
15,dok292.txt,WA
16,dok385.txt,WA
17,dok15.txt,WA
18,dok86.txt,WA
19,dok229.txt,WA
20,dok348.txt,WA
21,dok1.txt,WA
22,dok72.txt,WA
23,dok261.txt,WA
24,dok131.txt,WA
25,dok28.txt,WA
26,dok60.txt,WA
27,dok99.txt,WA
28,dok5.txt,WA
29,dok76.txt,WA
30,dok330.txt,WA
31,dok208.txt,WA
32,dok384.txt,WA
33,dok268.txt,WA
34,dok325.txt,WA
35,dok102.txt,WA
36,dok12.txt,WA
37,dok31.txt,WA
38,dok83.txt,WA
39,dok20.txt,WA
40,dok91.txt,WA
41,dok331.txt,WA
42,dok221.txt,WA
43,dok391.txt,WA
44,dok13.txt,WA
45,dok84.txt,WA
46,dok342.txt,WA
47,dok333.txt,WA
48,dok113.txt,WA
49,dok42.txt,WA
50,dok389.txt,WA
