rank,document,verdict
1,dok204.txt,AC
2,dok238.txt,WA
3,dok248.txt,WA
4,dok402.txt,AC
5,dok365.txt,WA
6,dok252.txt,WA
7,dok255.txt,WA
8,dok243.txt,WA
9,dok209.txt,WA
10,dok207.txt,WA
11,dok236.txt,WA
12,dok176.txt,WA
13,dok247.txt,WA
14,dok253.txt,WA
15,dok210.txt,WA
16,dok250.txt,WA
17,dok234.txt,WA
18,dok110.txt,WA
19,dok39.txt,WA
20,dok224.txt,WA
21,dok1.txt,WA
22,dok72.txt,WA
23,dok232.txt,WA
24,dok291.txt,WA
25,dok194.txt,WA
26,dok108.txt,WA
27,dok37.txt,WA
28,dok18.txt,WA
29,dok89.txt,WA
30,dok225.txt,WA
31,dok148.txt,WA
32,dok285.txt,WA
33,dok254.txt,WA
34,dok244.txt,WA
35,dok263.txt,WA
36,dok228.txt,WA
37,dok364.txt,WA
38,dok195.txt,WA
39,dok373.txt,WA
40,dok246.txt,WA
41,dok197.txt,WA
42,dok180.txt,WA
43,dok240.txt,WA
44,dok274.txt,WA
45,dok192.txt,WA
46,dok115.txt,WA
47,dok44.txt,WA
48,dok336.txt,WA
49,dok213.txt,WA
50,dok198.txt,WA
