rank,document,verdict,Precision,Recall
1,dok253.txt,WA,0.0,0.0
2,dok189.txt,WA,0.0,0.0
3,dok319.txt,WA,0.0,0.0
4,dok402.txt,AC,0.25,0.5
5,dok142.txt,WA,0.2,0.5
6,dok71.txt,WA,0.16666666666666666,0.5
7,dok248.txt,WA,0.14285714285714285,0.5
8,dok157.txt,WA,0.125,0.5
9,dok261.txt,WA,0.1111111111111111,0.5
10,dok365.txt,WA,0.1,0.5
11,dok275.txt,WA,0.09090909090909091,0.5
12,dok194.txt,WA,0.08333333333333333,0.5
13,dok393.txt,WA,0.07692307692307693,0.5
14,dok115.txt,WA,0.07142857142857142,0.5
15,dok44.txt,WA,0.06666666666666667,0.5
16,dok210.txt,WA,0.0625,0.5
17,dok400.txt,WA,0.058823529411764705,0.5
18,dok274.txt,WA,0.05555555555555555,0.5
19,dok108.txt,WA,0.05263157894736842,0.5
20,dok37.txt,WA,0.05,0.5
21,dok22.txt,WA,0.047619047619047616,0.5
22,dok93.txt,WA,0.045454545454545456,0.5
23,dok148.txt,WA,0.043478260869565216,0.5
24,dok285.txt,WA,0.041666666666666664,0.5
25,dok137.txt,WA,0.04,0.5
26,dok66.txt,WA,0.038461538461538464,0.5
27,dok373.txt,WA,0.037037037037037035,0.5
28,dok228.txt,WA,0.03571428571428571,0.5
29,dok246.txt,WA,0.034482758620689655,0.5
30,dok353.txt,WA,0.03333333333333333,0.5
31,dok224.txt,WA,0.03225806451612903,0.5
32,dok389.txt,WA,0.03125,0.5
33,dok214.txt,WA,0.030303030303030304,0.5
34,dok217.txt,WA,0.029411764705882353,0.5
35,dok225.txt,WA,0.02857142857142857,0.5
36,dok213.txt,WA,0.027777777777777776,0.5
37,dok18.txt,WA,0.02702702702702703,0.5
38,dok89.txt,WA,0.02631578947368421,0.5
39,dok223.txt,WA,0.02564102564102564,0.5
40,dok209.txt,WA,0.025,0.5
41,dok324.txt,WA,0.024390243902439025,0.5
42,dok162.txt,WA,0.023809523809523808,0.5
43,dok176.txt,WA,0.023255813953488372,0.5
44,dok236.txt,WA,0.022727272727272728,0.5
45,dok23.txt,WA,0.022222222222222223,0.5
46,dok94.txt,WA,0.021739130434782608,0.5
47,dok201.txt,WA,0.02127659574468085,0.5
48,dok123.txt,WA,0.020833333333333332,0.5
49,dok52.txt,WA,0.02040816326530612,0.5
50,dok226.txt,WA,0.02,0.5
51,dok320.txt,WA,0.0196078431372549,0.5
52,dok321.txt,WA,0.019230769230769232,0.5
53,dok197.txt,WA,0.018867924528301886,0.5
54,dok263.txt,WA,0.018518518518518517,0.5
55,dok243.txt,WA,0.01818181818181818,0.5
56,dok220.txt,WA,0.017857142857142856,0.5
57,dok374.txt,WA,0.017543859649122806,0.5
58,dok338.txt,WA,0.017241379310344827,0.5
59,dok234.txt,WA,0.01694915254237288,0.5
60,dok135.txt,WA,0.016666666666666666,0.5
61,dok64.txt,WA,0.01639344262295082,0.5
62,dok1.txt,WA,0.016129032258064516,0.5
63,dok72.txt,WA,0.015873015873015872,0.5
64,dok110.txt,WA,0.015625,0.5
65,dok39.txt,WA,0.015384615384615385,0.5
66,dok125.txt,WA,0.015151515151515152,0.5
67,dok54.txt,WA,0.014925373134328358,0.5
68,dok379.txt,WA,0.014705882352941176,0.5
69,dok198.txt,WA,0.014492753623188406,0.5
70,dok232.txt,WA,0.014285714285714285,0.5
71,dok291.txt,WA,0.014084507042253521,0.5
72,dok151.txt,WA,0.013888888888888888,0.5
73,dok364.txt,WA,0.0136986301369863,0.5
74,dok247.txt,WA,0.013513513513513514,0.5
75,dok204.txt,AC,0.02666666666666667,1.0
76,dok310.txt,WA,0.02631578947368421,1.0
77,dok296.txt,WA,0.025974025974025976,1.0
78,dok309.txt,WA,0.02564102564102564,1.0
79,dok255.txt,WA,0.02531645569620253,1.0
80,dok107.txt,WA,0.025,1.0
81,dok36.txt,WA,0.024691358024691357,1.0
82,dok266.txt,WA,0.024390243902439025,1.0
83,dok16.txt,WA,0.024096385542168676,1.0
84,dok87.txt,WA,0.023809523809523808,1.0
85,dok192.txt,WA,0.023529411764705882,1.0
86,dok195.txt,WA,0.023255813953488372,1.0
87,dok207.txt,WA,0.022988505747126436,1.0
88,dok238.txt,WA,0.022727272727272728,1.0
89,dok165.txt,WA,0.02247191011235955,1.0
90,dok17.txt,WA,0.022222222222222223,1.0
91,dok88.txt,WA,0.02197802197802198,1.0
92,dok240.txt,WA,0.021739130434782608,1.0
93,dok181.txt,WA,0.021505376344086023,1.0
94,dok337.txt,WA,0.02127659574468085,1.0
95,dok180.txt,WA,0.021052631578947368,1.0
96,dok252.txt,WA,0.020833333333333332,1.0
97,dok254.txt,WA,0.020618556701030927,1.0
98,dok250.txt,WA,0.02040816326530612,1.0
99,dok336.txt,WA,0.020202020202020204,1.0
average precision,0.036701004088143356
