rank,document,verdict
1,dok184.txt,WA
2,dok339.txt,WA
3,dok281.txt,WA
4,dok399.txt,WA
5,dok107.txt,WA
6,dok36.txt,WA
7,dok283.txt,WA
8,dok205.txt,WA
9,dok335.txt,WA
10,dok214.txt,WA
11,dok383.txt,WA
12,dok18.txt,AC
13,dok89.txt,AC
14,dok249.txt,WA
15,dok161.txt,WA
16,dok210.txt,WA
17,dok307.txt,WA
18,dok143.txt,WA
19,dok144.txt,WA
20,dok158.txt,WA
21,dok286.txt,WA
22,dok253.txt,WA
23,dok257.txt,WA
24,dok376.txt,WA
25,dok28.txt,WA
26,dok99.txt,WA
27,dok136.txt,WA
28,dok65.txt,WA
29,dok270.txt,WA
30,dok108.txt,WA
31,dok37.txt,WA
32,dok378.txt,WA
33,dok401.txt,WA
34,dok218.txt,WA
35,dok11.txt,WA
36,dok82.txt,WA
37,dok228.txt,WA
38,dok368.txt,WA
39,dok80.txt,WA
40,dok9.txt,WA
41,dok402.txt,WA
42,dok377.txt,WA
43,dok365.txt,WA
44,dok298.txt,WA
45,dok256.txt,WA
46,dok366.txt,WA
47,dok386.txt,WA
48,dok363.txt,WA
49,dok275.txt,WA
50,dok379.txt,WA
51,dok272.txt,WA
52,dok344.txt,WA
53,dok400.txt,WA
54,dok133.txt,WA
55,dok62.txt,WA
56,dok148.txt,WA
57,dok285.txt,WA
58,dok268.txt,WA
59,dok325.txt,WA
60,dok294.txt,WA
61,dok267.txt,WA
62,dok308.txt,WA
63,dok186.txt,WA
64,dok288.txt,WA
65,dok235.txt,WA
66,dok123.txt,WA
67,dok52.txt,WA
68,dok359.txt,WA
69,dok104.txt,WA
70,dok33.txt,WA
71,dok370.txt,WA
72,dok369.txt,WA
73,dok131.txt,WA
74,dok60.txt,WA
75,dok217.txt,WA
76,dok219.txt,WA
77,dok173.txt,WA
78,dok323.txt,WA
79,dok10.txt,WA
80,dok81.txt,WA
81,dok147.txt,WA
82,dok153.txt,WA
83,dok289.txt,WA
84,dok398.txt,WA
85,dok385.txt,WA
86,dok145.txt,WA
87,dok276.txt,WA
88,dok208.txt,WA
89,dok156.txt,WA
90,dok234.txt,WA
91,dok362.txt,WA
92,dok151.txt,WA
93,dok215.txt,WA
94,dok373.txt,WA
95,dok211.txt,WA
96,dok354.txt,WA
97,dok310.txt,WA
98,dok233.txt,WA
99,dok134.txt,WA
100,dok63.txt,WA
