rank,document,verdict
1,dok274.txt,WA
2,dok362.txt,AC
3,dok276.txt,AC
4,dok145.txt,AC
5,dok227.txt,WA
6,dok139.txt,WA
7,dok68.txt,WA
8,dok212.txt,WA
9,dok380.txt,WA
10,dok113.txt,WA
11,dok42.txt,WA
12,dok296.txt,AC
13,dok365.txt,WA
14,dok387.txt,WA
15,dok214.txt,WA
16,dok248.txt,WA
17,dok388.txt,WA
18,dok261.txt,WA
19,dok262.txt,WA
20,dok278.txt,WA
21,dok115.txt,WA
22,dok44.txt,WA
23,dok198.txt,WA
24,dok234.txt,WA
25,dok230.txt,AC
26,dok218.txt,WA
27,dok390.txt,WA
28,dok307.txt,WA
29,dok398.txt,WA
30,dok402.txt,WA
31,dok17.txt,WA
32,dok88.txt,WA
33,dok302.txt,WA
34,dok20.txt,WA
35,dok91.txt,WA
36,dok165.txt,WA
37,dok209.txt,WA
38,dok161.txt,WA
39,dok356.txt,WA
40,dok367.txt,WA
41,dok368.txt,WA
42,dok203.txt,WA
43,dok110.txt,WA
44,dok39.txt,WA
45,dok205.txt,WA
46,dok357.txt,WA
47,dok149.txt,WA
48,dok106.txt,WA
49,dok35.txt,WA
50,dok263.txt,WA
51,dok253.txt,WA
52,dok338.txt,WA
53,dok355.txt,WA
54,dok352.txt,WA
55,dok24.txt,WA
56,dok95.txt,WA
57,dok201.txt,WA
58,dok255.txt,WA
59,dok183.txt,WA
60,dok215.txt,WA
61,dok186.txt,WA
62,dok157.txt,WA
63,dok213.txt,WA
64,dok258.txt,WA
65,dok242.txt,WA
66,dok252.txt,WA
67,dok79.txt,WA
68,dok8.txt,WA
69,dok400.txt,WA
70,dok382.txt,WA
71,dok228.txt,WA
72,dok123.txt,WA
73,dok52.txt,WA
74,dok221.txt,WA
75,dok207.txt,WA
76,dok377.txt,WA
77,dok249.txt,WA
78,dok192.txt,WA
79,dok208.txt,WA
80,dok211.txt,WA
81,dok354.txt,WA
82,dok281.txt,AC
83,dok335.txt,WA
84,dok25.txt,WA
85,dok96.txt,WA
86,dok243.txt,WA
87,dok148.txt,WA
88,dok159.txt,WA
89,dok247.txt,WA
90,dok331.txt,WA
91,dok399.txt,WA
92,dok229.txt,WA
93,dok348.txt,WA
94,dok19.txt,WA
95,dok90.txt,WA
96,dok16.txt,WA
97,dok266.txt,WA
98,dok87.txt,WA
99,dok285.txt,WA
100,dok344.txt,WA
