rank,document,verdict,Precision,Recall
1,dok183.txt,WA,0.0,0.0
2,dok232.txt,WA,0.0,0.0
3,dok248.txt,WA,0.0,0.0
4,dok242.txt,WA,0.0,0.0
5,dok357.txt,WA,0.0,0.0
6,dok107.txt,WA,0.0,0.0
7,dok36.txt,WA,0.0,0.0
8,dok363.txt,WA,0.0,0.0
9,dok190.txt,WA,0.0,0.0
10,dok301.txt,WA,0.0,0.0
11,dok264.txt,AC,0.09090909090909091,0.2
12,dok270.txt,WA,0.08333333333333333,0.2
13,dok267.txt,WA,0.07692307692307693,0.2
14,dok308.txt,WA,0.07142857142857142,0.2
15,dok203.txt,WA,0.06666666666666667,0.2
16,dok402.txt,WA,0.0625,0.2
17,dok186.txt,WA,0.058823529411764705,0.2
18,dok197.txt,WA,0.05555555555555555,0.2
19,dok233.txt,WA,0.05263157894736842,0.2
20,dok172.txt,WA,0.05,0.2
21,dok393.txt,WA,0.047619047619047616,0.2
22,dok204.txt,WA,0.045454545454545456,0.2
23,dok312.txt,WA,0.043478260869565216,0.2
24,dok136.txt,WA,0.041666666666666664,0.2
25,dok65.txt,WA,0.04,0.2
26,dok269.txt,WA,0.038461538461538464,0.2
27,dok245.txt,WA,0.037037037037037035,0.2
28,dok108.txt,WA,0.03571428571428571,0.2
29,dok37.txt,WA,0.034482758620689655,0.2
30,dok400.txt,AC,0.06666666666666667,0.4
31,dok198.txt,WA,0.06451612903225806,0.4
32,dok335.txt,WA,0.0625,0.4
33,dok177.txt,WA,0.06060606060606061,0.4
34,dok262.txt,WA,0.058823529411764705,0.4
35,dok278.txt,WA,0.05714285714285714,0.4
36,dok256.txt,AC,0.08333333333333333,0.6
37,dok366.txt,AC,0.10810810810810811,0.8
38,dok373.txt,WA,0.10526315789473684,0.8
39,dok155.txt,WA,0.10256410256410256,0.8
40,dok318.txt,WA,0.1,0.8
41,dok161.txt,WA,0.0975609756097561,0.8
42,dok399.txt,WA,0.09523809523809523,0.8
43,dok148.txt,WA,0.09302325581395349,0.8
44,dok285.txt,WA,0.09090909090909091,0.8
45,dok364.txt,WA,0.08888888888888889,0.8
46,dok350.txt,WA,0.08695652173913043,0.8
47,dok253.txt,AC,0.10638297872340426,1.0
48,dok215.txt,WA,0.10416666666666667,1.0
49,dok178.txt,WA,0.10204081632653061,1.0
50,dok288.txt,WA,0.1,1.0
average precision,0.057347535565884164
