rank,document,verdict
1,dok253.txt,WA
2,dok24.txt,WA
3,dok95.txt,WA
4,dok385.txt,WA
5,dok331.txt,WA
6,dok113.txt,WA
7,dok42.txt,WA
8,dok319.txt,WA
9,dok15.txt,WA
10,dok86.txt,WA
11,dok248.txt,WA
12,dok402.txt,WA
13,dok189.txt,WA
14,dok117.txt,WA
15,dok46.txt,WA
16,dok157.txt,WA
17,dok372.txt,WA
18,dok25.txt,WA
19,dok96.txt,WA
20,dok368.txt,WA
21,dok191.txt,WA
22,dok326.txt,WA
23,dok365.txt,WA
24,dok111.txt,WA
25,dok40.txt,WA
26,dok380.txt,WA
27,dok236.txt,WA
28,dok144.txt,WA
29,dok269.txt,WA
30,dok393.txt,WA
31,dok328.txt,WA
32,dok11.txt,WA
33,dok82.txt,WA
34,dok363.txt,WA
35,dok397.txt,WA
36,dok4.txt,WA
37,dok75.txt,WA
38,dok202.txt,WA
39,dok6.txt,AC
40,dok77.txt,AC
41,dok386.txt,WA
42,dok147.txt,WA
43,dok153.txt,WA
44,dok289.txt,WA
45,dok392.txt,WA
46,dok357.txt,WA
47,dok176.txt,WA
48,dok186.txt,WA
49,dok284.txt,WA
50,dok387.txt,WA
51,dok108.txt,WA
52,dok37.txt,WA
53,dok242.txt,WA
54,dok378.txt,WA
55,dok384.txt,WA
56,dok201.txt,WA
57,dok268.txt,WA
58,dok325.txt,WA
59,dok10.txt,WA
60,dok81.txt,WA
61,dok102.txt,WA
62,dok31.txt,WA
63,dok80.txt,WA
64,dok9.txt,WA
65,dok2.txt,WA
66,dok73.txt,WA
67,dok243.txt,WA
68,dok267.txt,WA
69,dok308.txt,WA
70,dok351.txt,WA
71,dok231.txt,WA
72,dok383.txt,WA
73,dok297.txt,WA
74,dok13.txt,WA
75,dok84.txt,WA
76,dok146.txt,WA
77,dok126.txt,AC
78,dok55.txt,AC
79,dok198.txt,WA
80,dok264.txt,WA
81,dok203.txt,WA
82,dok130.txt,WA
83,dok59.txt,WA
84,dok128.txt,WA
85,dok57.txt,WA
86,dok79.txt,WA
87,dok8.txt,WA
88,dok166.txt,WA
89,dok195.txt,WA
90,dok132.txt,WA
91,dok61.txt,WA
92,dok396.txt,WA
93,dok294.txt,WA
94,dok156.txt,WA
95,dok206.txt,WA
96,dok295.txt,WA
97,dok241.txt,WA
98,dok127.txt,WA
99,dok56.txt,WA
