rank,document,verdict
1,dok274.txt,WA
2,dok315.txt,WA
3,dok273.txt,WA
4,dok276.txt,WA
5,dok145.txt,WA
6,dok335.txt,WA
7,dok394.txt,WA
8,dok369.txt,WA
9,dok139.txt,WA
10,dok68.txt,WA
11,dok129.txt,AC
12,dok58.txt,AC
13,dok398.txt,WA
14,dok362.txt,WA
15,dok107.txt,WA
16,dok36.txt,WA
17,dok281.txt,WA
18,dok142.txt,WA
19,dok71.txt,WA
20,dok227.txt,WA
21,dok213.txt,WA
22,dok262.txt,WA
23,dok278.txt,WA
24,dok277.txt,WA
25,dok136.txt,WA
26,dok65.txt,WA
27,dok108.txt,WA
28,dok37.txt,WA
29,dok144.txt,WA
30,dok368.txt,WA
31,dok271.txt,WA
32,dok230.txt,WA
33,dok327.txt,WA
34,dok384.txt,WA
35,dok343.txt,WA
36,dok147.txt,WA
37,dok153.txt,WA
38,dok289.txt,WA
39,dok103.txt,WA
40,dok32.txt,WA
41,dok270.txt,WA
42,dok209.txt,WA
43,dok123.txt,WA
44,dok52.txt,WA
45,dok222.txt,WA
46,dok228.txt,WA
47,dok284.txt,WA
48,dok140.txt,WA
49,dok69.txt,WA
50,dok28.txt,WA
51,dok99.txt,WA
52,dok219.txt,WA
53,dok385.txt,WA
54,dok399.txt,WA
55,dok7.txt,WA
56,dok78.txt,WA
57,dok225.txt,WA
58,dok134.txt,WA
59,dok63.txt,WA
60,dok198.txt,WA
61,dok307.txt,WA
62,dok148.txt,WA
63,dok285.txt,WA
64,dok244.txt,WA
65,dok296.txt,WA
66,dok240.txt,WA
67,dok176.txt,WA
68,dok299.txt,WA
69,dok226.txt,WA
70,dok349.txt,WA
71,dok320.txt,WA
72,dok321.txt,WA
73,dok161.txt,WA
74,dok173.txt,WA
75,dok201.txt,WA
76,dok323.txt,WA
77,dok175.txt,WA
78,dok220.txt,WA
79,dok137.txt,WA
80,dok236.txt,WA
81,dok66.txt,WA
82,dok234.txt,WA
83,dok376.txt,WA
84,dok396.txt,WA
85,dok238.txt,WA
86,dok241.txt,WA
87,dok246.txt,WA
88,dok112.txt,WA
89,dok41.txt,WA
90,dok163.txt,WA
91,dok211.txt,WA
92,dok300.txt,WA
93,dok344.txt,WA
94,dok354.txt,WA
95,dok372.txt,WA
96,dok382.txt,WA
97,dok395.txt,WA
98,dok19.txt,WA
99,dok2.txt,WA
100,dok223.txt,WA
