rank,document,verdict
1,dok331.txt,WA
2,dok385.txt,WA
3,dok253.txt,WA
4,dok394.txt,WA
5,dok142.txt,WA
6,dok71.txt,WA
7,dok113.txt,WA
8,dok42.txt,WA
9,dok25.txt,WA
10,dok96.txt,WA
11,dok120.txt,WA
12,dok49.txt,WA
13,dok390.txt,WA
14,dok111.txt,WA
15,dok40.txt,WA
16,dok402.txt,WA
17,dok157.txt,WA
18,dok276.txt,WA
19,dok372.txt,WA
20,dok261.txt,WA
21,dok328.txt,WA
22,dok269.txt,WA
23,dok21.txt,WA
24,dok334.txt,WA
25,dok4.txt,WA
26,dok75.txt,WA
27,dok365.txt,WA
28,dok290.txt,WA
29,dok274.txt,WA
30,dok115.txt,WA
31,dok44.txt,WA
32,dok236.txt,WA
33,dok148.txt,WA
34,dok285.txt,WA
35,dok371.txt,WA
36,dok373.txt,WA
37,dok23.txt,WA
38,dok94.txt,WA
39,dok228.txt,WA
40,dok270.txt,WA
41,dok27.txt,WA
42,dok98.txt,WA
43,dok357.txt,WA
44,dok399.txt,WA
45,dok125.txt,WA
46,dok54.txt,WA
47,dok213.txt,WA
48,dok210.txt,WA
49,dok174.txt,WA
50,dok345.txt,WA
51,dok1.txt,WA
52,dok72.txt,WA
53,dok374.txt,WA
54,dok18.txt,AC
55,dok89.txt,AC
56,dok242.txt,WA
57,dok260.txt,WA
58,dok401.txt,WA
59,dok280.txt,WA
60,dok2.txt,WA
61,dok73.txt,WA
62,dok217.txt,WA
63,dok162.txt,WA
64,dok121.txt,WA
65,dok50.txt,WA
66,dok249.txt,WA
67,dok389.txt,WA
68,dok218.txt,WA
69,dok243.txt,WA
70,dok134.txt,WA
71,dok63.txt,WA
72,dok247.txt,WA
73,dok168.txt,WA
74,dok188.txt,WA
75,dok296.txt,WA
76,dok203.txt,WA
77,dok138.txt,WA
78,dok67.txt,WA
79,dok20.txt,WA
80,dok91.txt,WA
81,dok136.txt,WA
82,dok65.txt,WA
83,dok79.txt,WA
84,dok8.txt,WA
85,dok238.txt,WA
86,dok16.txt,WA
87,dok87.txt,WA
88,dok204.txt,WA
89,dok309.txt,WA
90,dok350.txt,WA
91,dok255.txt,WA
92,dok300.txt,WA
93,dok266.txt,WA
94,dok211.txt,WA
95,dok354.txt,WA
96,dok129.txt,WA
97,dok58.txt,WA
98,dok183.txt,WA
99,dok329.txt,WA
