rank,document,verdict
1,dok24.txt,WA
2,dok95.txt,WA
3,dok385.txt,WA
4,dok270.txt,WA
5,dok107.txt,WA
6,dok36.txt,WA
7,dok6.txt,WA
8,dok77.txt,WA
9,dok20.txt,WA
10,dok91.txt,WA
11,dok11.txt,WA
12,dok82.txt,WA
13,dok268.txt,WA
14,dok325.txt,WA
15,dok106.txt,WA
16,dok35.txt,WA
17,dok15.txt,WA
18,dok86.txt,WA
19,dok383.txt,WA
20,dok179.txt,WA
21,dok129.txt,AC
22,dok58.txt,AC
23,dok386.txt,WA
24,dok213.txt,WA
25,dok7.txt,AC
26,dok78.txt,AC
27,dok108.txt,WA
28,dok37.txt,WA
29,dok136.txt,WA
30,dok65.txt,WA
31,dok214.txt,WA
32,dok133.txt,WA
33,dok62.txt,WA
34,dok335.txt,WA
35,dok393.txt,WA
36,dok304.txt,WA
37,dok387.txt,WA
38,dok105.txt,WA
39,dok34.txt,WA
40,dok152.txt,WA
41,dok80.txt,WA
42,dok9.txt,WA
43,dok1.txt,WA
44,dok72.txt,WA
45,dok28.txt,WA
46,dok99.txt,WA
47,dok394.txt,WA
48,dok397.txt,WA
49,dok113.txt,WA
50,dok42.txt,WA
51,dok331.txt,WA
52,dok390.txt,WA
53,dok400.txt,WA
54,dok2.txt,WA
55,dok73.txt,WA
56,dok118.txt,WA
57,dok47.txt,WA
58,dok176.txt,WA
59,dok364.txt,WA
60,dok10.txt,WA
61,dok81.txt,WA
62,dok114.txt,WA
63,dok43.txt,WA
64,dok165.txt,WA
65,dok219.txt,WA
66,dok17.txt,WA
67,dok88.txt,WA
68,dok197.txt,WA
69,dok160.txt,WA
70,dok155.txt,WA
71,dok274.txt,WA
72,dok14.txt,WA
73,dok167.txt,WA
74,dok316.txt,WA
75,dok85.txt,WA
76,dok18.txt,WA
77,dok89.txt,WA
78,dok26.txt,WA
79,dok97.txt,WA
80,dok123.txt,WA
81,dok52.txt,WA
82,dok183.txt,WA
83,dok3.txt,WA
84,dok74.txt,WA
85,dok132.txt,WA
86,dok61.txt,WA
87,dok280.txt,WA
88,dok22.txt,WA
89,dok93.txt,WA
90,dok260.txt,WA
91,dok220.txt,WA
92,dok396.txt,WA
93,dok355.txt,WA
94,dok164.txt,WA
95,dok287.txt,WA
96,dok19.txt,WA
97,dok90.txt,WA
98,dok309.txt,WA
99,dok170.txt,WA
100,dok195.txt,WA
