Penjelasan	O
Bukti	O
Awal	O
Penyebaran	O
Islam	O
di	O
Indonesia	LOCATION
Proses	O
penyebaran	O
Islam	O
di	O
Indonesia	LOCATION
datangnya	O
bersamaan	O
dengan	O
kegiatan	O
perdagangan	O
yang	O
dilakukan	O
oleh	O
para	O
pedagang	O
muslim	O
dari	O
Asia	LOCATION
Barat	LOCATION
dan	O
Asia	LOCATION
Selatan	LOCATION
menuju	O
Asia	LOCATION
Timur	LOCATION
Para	O
pedagang	O
muslim	O
itu	O
antara	O
lain	O
datang	O
dari	O
Arab	LOCATION
Persia	LOCATION
dan	O
Gujarat	LOCATION
Karena	O
letak	O
Indonesia	LOCATION
yang	O
sangat	O
strategis	O
dalam	O
jalur	O
perdagangan	O
internasional	O
menyebabkan	O
para	O
pedagang	O
itu	O
singgah	O
sementara	O
di	O
Indonesia	LOCATION
Awalnya	O
singgah	O
sebentar	O
lama-kelamaan	O
ada	O
juga	O
yang	O
tinggal	O
menetap	O
dan	O
berdirilah	O
pemukiman-pemukiman	O
muslim	O
di	O
pelabuhan-pelabuhan	LOCATION
Nusantara	LOCATION
Dari	O
sinilah	O
timbul	O
kontak	O
dan	O
sosialisasi	O
dengan	O
penduduk	O
pribumi	O
sehingga	O
mulailah	O
proses	O
penyebaran	O
Islam	O
Daerah	O
di	O
Indonesia	LOCATION
yang	O
pertama	O
mendapat	O
pengaruh	O
Islam	O
adalah	O
daerah	O
Indonesia	LOCATION
bagian	LOCATION
Barat	LOCATION
Daerah	O
ini	O
merupakan	O
jalur	O
perdagangan	O
internasional	O
sehingga	O
pengaruh	O
dapat	O
dengan	O
cepat	O
tumbuh	O
di	O
sana	O
Makam	O
Sultan	PERSON
Malikush	PERSON
Shaleh	PERSON
-LRB-	O
1297	TIME
M	TIME
-RRB-	O
Daerah	LOCATION
pesisir	LOCATION
itu	O
nantinya	O
menumbuhkan	O
pusat-pusat	O
kerajaan	PERSON
Islam	PERSON
seperti	O
Samudera	PERSON
Pasai	PERSON
Pidie	LOCATION
Aceh	LOCATION
Banten	LOCATION
Demak	LOCATION
Banjarmasin	LOCATION
Goa	LOCATION
Makassar	LOCATION
Gresik	LOCATION
Tuban	LOCATION
Cirebon	LOCATION
Ternate	LOCATION
dan	O
Tidore	LOCATION
sebagai	O
pusat	PERSON
kerajaan	PERSON
Islam	PERSON
yang	O
berada	O
disekitar	O
pesisir	LOCATION
Kota-kota	LOCATION
pelabuhan	LOCATION
seperti	O
Jepara	LOCATION
Tuban	LOCATION
Gresik	LOCATION
Sedayu	LOCATION
adalah	O
kota-kota	O
Islam	O
di	O
Pulau	LOCATION
Jawa	LOCATION
Di	O
Jawa	LOCATION
Barat	LOCATION
telah	O
tumbuh	O
kota-kota	O
Islam	O
seperti	O
Cirebon	LOCATION
Jayakarta	LOCATION
dan	O
Banten	LOCATION
Bukti-bukti	O
awal	O
proses	O
penyebaran	O
agama	O
Islam	O
dapat	O
kita	O
temukan	O
dalam	O
berbagai	O
bentuk	O
baik	O
dalam	O
bentuk	O
tulisan	O
catatan	O
perjalanan	O
dari	O
bangsa	O
asing	O
maupun	O
bukti-bukti	O
fisik	O
berupa	O
batu	O
nisan	O
Beberapa	O
berita	O
dari	O
bangsa	O
asing	O
yang	O
menunjukkan	O
awal	O
Islamisasi	O
di	O
Indonesia	LOCATION
antara	O
lain	O
1	O
Hikayat	PERSON
Dinasti	PERSON
Tang	PERSON
di	O
Cina	LOCATION
Hikayat	O
ini	O
mencatat	O
terdapat	O
orang-orang	PERSON
Ta	PERSON
Shih	PERSON
yang	O
mengurungkan	O
niatnya	O
untuk	O
menyerang	O
kerajaan	O
Ho	PERSON
Ling	PERSON
yang	O
diperintah	O
oleh	O
Ratu	PERSON
Sima	PERSON
-LRB-	O
675	TIME
M	TIME
-RRB-	O
Ta	PERSON
Shih	PERSON
ditafsirkan	O
oleh	O
para	O
ahli	O
yaitu	O
bangsa	PERSON
Arab	PERSON
Berdasarkan	O
