Penjelasan	O
Teori	O
Masuk	O
dan	O
Berkembangnya	O
Kebudayaan	PERSON
Hindu-Buddha	PERSON
-LRB-	O
Teori	O
kolonisasi	O
dan	O
Arus	O
Balik	O
-RRB-	O
Untuk	O
memahami	O
bagaimana	O
proses	O
masuk	O
dan	O
berkembangnya	O
agama	O
dan	O
kebudayaan	PERSON
Hindu-Buddha	PERSON
di	O
Indonesia	LOCATION
kita	O
perlu	O
mengkaji	O
pendapat	O
yang	O
dikemukakan	O
oleh	O
para	O
ahli	O
Pendapat	O
yang	O
dikemukakan	O
oleh	O
para	O
ahli	O
tersebut	O
merupakan	O
sebuah	O
hipotesis	O
-LRB-	O
dugaan	O
sementara	O
-RRB-	O
yang	O
masih	O
memerlukan	O
pembuktian	O
yang	O
akurat	O
Akan	O
tetapi	O
hipotesis-hipotesis	O
tersebut	O
sangat	O
berguna	O
dalam	O
memberikan	O
pemahaman	O
pada	O
kita	O
tentang	O
bagaimana	O
proses	O
masuk	O
dan	O
berkembangnya	O
agama	O
dan	O
kebudayaan	PERSON
Hindu-Buddha	PERSON
di	O
Indonesia	LOCATION
Tugas	O
kamu	O
untuk	O
menganalisis	O
lebih	O
lanjut	O
hipotesis-hipotesis	O
tersebut	O
sehingga	O
kamu	O
dapat	O
memilih	O
salah	O
satu	O
hipotesis	O
yang	O
menurut	O
kamu	O
paling	O
mendekati	O
kebenaran	O
Tentu	O
saja	O
pilihan	O
kita	O
harus	O
dilandaskan	O
pada	O
argumentasi	O
dan	O
logika	O
yang	O
kuat	O
disertai	O
dengan	O
data	O
fakta	O
dan	O
bukti-bukti	O
yang	O
akurat	O
Berikut	O
ini	O
adalah	O
hipotesis-hipotesis	O
yang	O
dikemukakan	O
oleh	O
beberapa	O
ahli	O
tentang	O
proses	O
masuk	O
dan	O
berkembangnya	O
agama	O
dan	O
kebudayaan	PERSON
Hindu-Buddha	PERSON
di	O
Indonesia	LOCATION
Hipotesis-hipotesis	O
tersebut	O
dibagi	O
ke	O
dalam	O
dua	O
kelompok	O
besar	O
yaitu	O
teori	PERSON
kolonisasi	PERSON
dan	O
teori	PERSON
arus	PERSON
balik	PERSON
1	O
Teori	PERSON
kolonisasi	PERSON
Teori	O
ini	O
berusaha	O
menjelaskan	O
proses	O
masuk	O
dan	O
berkembangnya	O
agama	O
dan	O
kebudayaan	PERSON
Hindu-Buddha	PERSON
di	O
Indonesia	LOCATION
dengan	O
menekankan	O
pada	O
peran	O
aktif	O
dari	O
orang-orang	PERSON
India	PERSON
dalam	O
menyebarkan	O
pengaruhnya	O
di	O
Indonesia	LOCATION
Berdasarkan	O
teori	O
ini	O
orang	PERSON
Indonesia	PERSON
sendiri	O
sangat	O
pasif	O
artinya	O
mereka	O
hanya	O
menjadi	O
objek	O
penerima	O
pengaruh	O
kebudayaan	PERSON
India	PERSON
tersebut	O
Teori	PERSON
kolonisasi	PERSON
ini	O
terbagi	O
dalam	O
beberapa	O
hipotesis	O
yaitu	O
sebagai	O
berikut	O
a.	O
Hipotesis	PERSON
Waisya	PERSON
