Perpaduan	O
Tradisi	O
Lokal	PERSON
Hindu	PERSON
Buddha	PERSON
dan	O
Islam	PERSON
di	O
Berbagai	LOCATION
Daerah	LOCATION
Sebelum	TIME
datangnya	TIME
pengaruh	O
Hindu	PERSON
--	O
Buddha	PERSON
dan	O
Islam	PERSON
masuk	TIME
ke	O
Indonesia	LOCATION
masyarakat	PERSON
Indonesia	PERSON
telah	O
mengenal	O
kehidupan	O
religius	O
yang	O
dijadikan	O
pedoman	O
untuk	O
bersikap	O
dan	O
berperilaku	O
dalam	O
kehidupan	O
Setelah	O
masuknya	TIME
pengaruh	O
Hindu	PERSON
Buddha	PERSON
dan	O
Islam	PERSON
terjadilah	O
interaksi	O
dan	O
memengaruhi	O
kehidupan	O
masyarakat	O
di	O
Indonesia	LOCATION
Hampir	TIME
setiap	TIME
kegiatan	O
selalu	O
dilandasi	O
dengan	O
upacara	O
religius	O
baik	O
dalam	O
kegiatan	O
mata	O
pencaharian	O
adat	O
istiadat	O
perkawinan	O
tata	O
cara	O
penguburan	O
selamatan-selamatan	PERSON
-LRB-	O
Jawa	PERSON
slametan	PERSON
-RRB-	O
maupun	O
dalam	O
kehidupan	O
lainnya	O
Mereka	O
patuh	O
menjalankan	O
pranata-pranata	O
yang	O
berbau	O
religius	O
dan	O
magis	O
tersebut	O
karena	O
mereka	O
beranggapan	O
bahwa	O
apabila	O
terjadi	O
pelanggaran	O
akan	O
mendapatkan	O
kutukan	O
dari	O
arwah	PERSON
nenek	PERSON
moyang	PERSON
yang	O
dampaknya	O
akan	O
mendatangkan	TIME
bencana	O
terhadap	O
warga	PERSON
masyarakatnya	PERSON
Tradisi	O
kehidupan	O
religius	O
ini	O
semula	O
bentuknya	O
masih	O
sangat	O
sederhana	O
-LRB-	O
sebelum	O
pengaruh	O
Hindu	PERSON
--	O
Buddha	PERSON
merupakan	O
tradisi	O
lokal	O
-RRB-	O
sehingga	O
ketika	O
pengaruh	O
Hindu	PERSON
--	O
Buddha	PERSON
masuk	O
ke	O
Indonesia	LOCATION
tradisi	O
lokal	O
ini	O
tidak	O
musnah	TIME
melainkan	O
justru	O
makin	O
berkembang	O
Hal	O
ini	O
dikerenakan	O
pengaruh	O
Hindu	PERSON
--	O
Buddha	PERSON
juga	O
menyesuaikan	O
dengan	O
kehidupan	O
masyarakat	O
setempat	O
hanya	O
saja	O
cara-cara	O
dan	O
upacara	O
religusnya	O
bersumberkan	O
pada	O
ajaran	O
Hindu	PERSON
--	O
Buddha	PERSON
Demikian	O
juga	O
ketika	O
pengaruh	O
Islam	PERSON
masuk	TIME
juga	O
ikut	O
mewarnai	O
kehidupan	O
tradisi-tradisi	O
yang	O
ada	O
di	O
Indonesia	LOCATION
Segala	O
aktivitas	O
kehidupan	O
masyarakat	O
yang	O
menganut	O
agama	O
Islam	PERSON
bersumber	O
pada	O
ajaran	O
agama	O
Islam	PERSON
Dengan	O
demikian	O
dari	O
masa	TIME
Purba	O
sampai	O
dengan	O
masuknya	O
pengaruh	O
Islam	PERSON
kehidupan	O
tradisi-tradisi	O
tersebut	O
masih	O
tetap	O
berlangsung	O
dan	O
mendapat	O
tempat	O
sendiri-sendiri	O
di	O
kalangan	O
masyarakat	O
sesuai	O
dengan	O
kondisi	O
daerah	O
dan	O
tingkat	O
kepercayaan	O
masyarakat	O
yang	O
bersangkutan	O
Bentuk-bentuk	O
perpaduan	O
antara	O
tradisi	O
lokal	PERSON
Hindu	PERSON
--	O
Buddha	PERSON
dan	O
Islam	PERSON
di	O
dalam	O
kehidupan	O
masyarakat	O
antara	O
lain	O
sebagai	O
berikut	O
1	O
Pertunjukan	O
Wayang	O
Salah	O
satu	O
bentuk	O
tradisi	O
warisan	O
nenek	O
moyang	O
kita	O
ialah	O
pertunjukan	O
wayang	O
yang	O
mampu	O
bertahan	O
berabad-abad	TIME
lamanya	O
dan	O
mengalami	O
perubahan	TIME
serta	O
perkembangan	O
sampai	O
dengan	O
bentuknya	O
yang	O
sekarang	O
Fungsi	O
pertunjukan	O
wayang	O
