Sejarah	O
Kerajaan	PERSON
Kediri	PERSON
-LRB-	O
Kehidupan       O
Politik	O
Sosial	O
Ekonomi	O
dan	O
Sastra	O
-RRB-	O
a.	O
Kehidupan	O
Politik	O
Kerajaan	PERSON
Kediri	PERSON
Dalam	O
persaingan	O
antara	O
Panjalu	PERSON
dan	O
Kediri	PERSON
ternyata	O
Kediri	PERSON
yang	O
unggul	O
dan	O
menjadi	O
kerajaan	O
yang	O
besar	O
kekuasaannya	O
Raja	O
terbesar	O
dari	O
Kerajaan	PERSON
Kediri	PERSON
adalah	O
Jayabaya	PERSON
-LRB-	O
1135	O
--	O
1157	O
-RRB-	O
Jayabaya	PERSON
ingin	O
mengembalikan	O
kejayaan	O
seperti	O
masa	O
Airlangga	PERSON
dan	O
berhasil	O
Panjalu	PERSON
dan	O
Jenggala	PERSON
dapat	O
bersatu	O
kembali	O
Lencana	O
kerajaan	O
memakai	O
simbol	O
Garuda	O
Mukha	O
simbol	O
Airlangga	O
Pada	O
masa	O
pemerintahannya	O
kesusastraan	O
diperhatikan	O
Empu	PERSON
Sedah	PERSON
dan	O
Empu	PERSON
Panuluh	PERSON
menggubah	O
karya	O
sastra	O
kitab	O
Bharatayudha	O
yang	O
menggambarkan	O
peperangan	O
antara	O
Pandawa	PERSON
dan	O
Kurawa	PERSON
yang	O
untuk	O
menggambarkan	O
peperangan	O
antara	O
Jenggala	PERSON
dan	O
Kediri	PERSON
Empu	PERSON
Panuluh	PERSON
juga	O
menggubah	O
kakawin	O
Hariwangsa	O
dan	O
Gatotkacasraya	O
Jayabaya	O
juga	O
terkenal	O
sebagai	O
pujangga	O
yang	O
ahli	O
meramal	O
kejadian	O
masa	O
depan	O
terutama	O
yang	O
akan	O
menimpa	O
tanah	O
Jawa	O
Ramalannya	O
terkenal	O
dengan	O
istilah	O
``	O
Jangka	O
Jayabaya	O
''	O
Raja	O
Kediri	O
yang	O
juga	O
memperhatikan	O
kesusastraan	O
ialah	O
Kameswara	O
Empu	PERSON
Tan	PERSON
Akung	PERSON
menulis	O
kitab	O
Wartasancaya	O
dan	O
Lubdaka	O
sedangkan	O
Empu	PERSON
Dharmaja	PERSON
menulis	O
kitab	O
Smaradahana	O
Di	O
dalam	O
kiitab	O
Smaradahana	O
ini	O
Kameswara	O
dipuji-puji	O
sebagai	O
titisan	O
Kamajaya	O
permaisurinya	O
ialah	O
Sri	PERSON
Kirana	PERSON
atau	O
putri	PERSON
Candrakirana	PERSON
Raja	O
Kediri	O
yang	O
terakhir	O
ialah	O
Kertajaya	PERSON
yang	O
pada	O
tahun	TIME
1222	TIME
kekuasaannya	O
dihancurkan	O
oleh	O
Ken	PERSON
Arok	PERSON
sehingga	O
berakhirlah	O
Kerajaan	PERSON
Kediri	PERSON
dan	O
muncul	O
Kerajaan	PERSON
Singasari	PERSON
b.	O
Kehidupan	O
Sosial	O
Ekonomi	O
Kerajaan	PERSON
Kediri	PERSON
Pada	O
masa	O
Kejayaan	O
Kediri	O
perhatian	O
raja	O
terhadap	O
kehidupan	O
sosial	O
ekonomi	O
rakyat	O
juga	O
besar	O
Hal	O
ini	O
dapat	O
dibuktikan	O
dengan	O
karya-karya	O
sastra	O
saat	O
itu	O
yang	O
mencerminkan	O
kehidupan	O
sosial	O
ekonomi	O
masyarakat	O
saat	O
itu	O
Di	O
antaranya	O
kitab	O
Lubdaka	O
yang	O
berisi	O
ajaran	O
moral	O
bahwa	O
tinggi	O
rendahnya	O
martabat	O
manusia	O
tidak	O
diukur	O
berdasarkan	O
asal	O
dan	O
kedudukan	O
melainkan	O
berdasarkan	O
kelakukannya	O
Berdasarkan	O
kronik-kronik	O
Cina	O
maka	O
kehidupan	O
perekonomian	O
rakyat	O
Kediri	O
dapat	O
dikemukakan	O
sebagai	O
berikut	O
1	O
Rakyat	O
hidup	O
dari	O
pertanian	O
peternakan	O
dan	O
perdagangan	O
2	O
Kediri	O
banyak	O
menghasilkan	O
beras	O
3	O
Barang-barang	O
dagangan	O
yang	O
laku	O
di	O
pasaran	O
saat	O
itu	O
antara	O
lain	O
emas	O
perak	O
gading	O
dan	O
kayu	O
cendana	O
4	O
Pajak	O
rakyat	O
berupa	O
hasil	O
bumi	O
seperti	O
besar	O
dan	O
palawija	O
Adapun	O
kehidupan	O
sosialnya	O
sebagai	O
berikut	O
1	O
Rakyat	O
Kediri	O
pada	O
umumnya	O
memiliki	O
tempat	O
tinggal	O
yang	O
baik	O
bersih	O
dan	O
rapi	O
2	O
Hukuman	O
yang	O
dilaksanakan	O
ada	O
dua	O
macam	O
yakni	O
hukuman	O
denda	O
-LRB-	O
berupa	O
emas	O
-RRB-	O
dan	O
hukuman	O
mati	O
-LRB-	O
khususnya	O
bagi	O
pencuri	O
dan	O
perampok	O
-RRB-	O
c.	O
Kehidupan	O
Kebudayaan	O
Khususnya	O
Sastra	O
Kerajaan	PERSON
Kediri	PERSON
Di	O
bidang	O
kebudayaan	O
khususnya	O
sastra	O
masa	O
Kahuripan	O
dan	O
Kediri	O
berkembang	O
pesat	O
antara	O
lain	O
sebagai	O
berikut	O
1	O
-RRB-	O
Pada	O
masa	O
Dharmawangsa	O
berhasil	O
disadur	O
kitab	PERSON
Mahabarata	PERSON
ke	O
dalam	O
bahasa	O
Jawa	O
Kuno	O
yang	O
disebut	O
kitab	PERSON
Wirataparwa	PERSON
Selain	O
itu	O
juga	O
disusun	O
kitab	O
hukum	O
yang	O
bernama	O
Siwasasana	O
2	O
-RRB-	O
Di	O
zaman	O
Airlangga	O
disusun	O
kitab	PERSON
Arjuna	PERSON
Wiwaha	PERSON
karya	O
Empu	PERSON
Kanwa	PERSON
3	O
-RRB-	O
Masa	O
Jayabaya	O
berhasil	O
digubah	O
kitab	PERSON
Bharatayudha	PERSON
oleh	O
Empu	PERSON
Sedah	PERSON
dan	O
Empu	PERSON
Panuluh	PERSON
Di	O
samping	O
itu	O
Empu	PERSON
Panuluh	PERSON
juga	O
menulis	O
kitab	PERSON
Hariwangsa	PERSON
dan	O
Gatotkacasraya	PERSON
4	O
-RRB-	O
Masa	O
Kameswara	O
berhasil	O
ditulis	O
kitab	PERSON
Smaradhahana	PERSON
oleh	O
Empu	PERSON
Dharmaja	PERSON
Kitab	PERSON
Lubdaka	PERSON
dan	O
Wertasancaya	PERSON
oleh	O
Empu	PERSON
Tan	PERSON
Akung	PERSON
Demikianlah	O
materi	O
Sejarah	O
Kerajaan	PERSON
Kediri	PERSON
-LRB-	O
Kehidupan	O
Politik	O
Sosial	O
Ekonomi	O
dan	O
Sastra	O
-RRB-	O
semoga	O
bermanfaat	O
