rank,document,verdict
1,dok315.txt,WA
2,dok273.txt,WA
3,dok139.txt,WA
4,dok68.txt,WA
5,dok399.txt,WA
6,dok394.txt,WA
7,dok127.txt,WA
8,dok56.txt,WA
9,dok103.txt,WA
10,dok32.txt,WA
11,dok142.txt,WA
12,dok71.txt,WA
13,dok255.txt,WA
14,dok343.txt,WA
15,dok114.txt,WA
16,dok43.txt,WA
17,dok135.txt,WA
18,dok64.txt,WA
19,dok213.txt,AC
20,dok400.txt,AC
21,dok209.txt,WA
22,dok364.txt,AC
23,dok271.txt,WA
24,dok327.txt,WA
25,dok252.txt,WA
26,dok140.txt,WA
27,dok69.txt,WA
28,dok227.txt,WA
29,dok305.txt,WA
30,dok402.txt,WA
31,dok259.txt,WA
32,dok128.txt,WA
33,dok57.txt,WA
34,dok258.txt,WA
35,dok131.txt,WA
36,dok28.txt,WA
37,dok60.txt,WA
38,dok99.txt,WA
39,dok373.txt,WA
40,dok395.txt,WA
41,dok1.txt,WA
42,dok72.txt,WA
43,dok224.txt,WA
44,dok256.txt,WA
45,dok366.txt,WA
46,dok365.txt,WA
47,dok382.txt,WA
48,dok397.txt,WA
49,dok175.txt,WA
50,dok253.txt,WA
