rank,document,verdict
1,dok253.txt,AC
2,dok402.txt,WA
3,dok24.txt,WA
4,dok95.txt,WA
5,dok269.txt,WA
6,dok172.txt,WA
7,dok385.txt,WA
8,dok393.txt,WA
9,dok274.txt,WA
10,dok186.txt,WA
11,dok400.txt,AC
12,dok3.txt,WA
13,dok74.txt,WA
14,dok137.txt,WA
15,dok66.txt,WA
16,dok198.txt,WA
17,dok4.txt,WA
18,dok75.txt,WA
19,dok108.txt,WA
20,dok37.txt,WA
21,dok257.txt,WA
22,dok387.txt,WA
23,dok201.txt,WA
24,dok384.txt,WA
25,dok213.txt,WA
26,dok264.txt,AC
27,dok366.txt,AC
28,dok357.txt,WA
29,dok364.txt,WA
30,dok231.txt,WA
31,dok351.txt,WA
32,dok242.txt,WA
33,dok256.txt,AC
34,dok267.txt,WA
35,dok308.txt,WA
36,dok147.txt,WA
37,dok153.txt,WA
38,dok289.txt,WA
39,dok126.txt,WA
40,dok55.txt,WA
41,dok5.txt,WA
42,dok76.txt,WA
43,dok102.txt,WA
44,dok31.txt,WA
45,dok243.txt,WA
46,dok262.txt,WA
47,dok278.txt,WA
48,dok363.txt,WA
49,dok232.txt,WA
50,dok255.txt,WA
