rank,document,verdict
1,dok113.txt,WA
2,dok42.txt,WA
3,dok331.txt,WA
4,dok389.txt,WA
5,dok387.txt,WA
6,dok23.txt,WA
7,dok94.txt,WA
8,dok383.txt,WA
9,dok334.txt,WA
10,dok195.txt,WA
11,dok237.txt,WA
12,dok10.txt,WA
13,dok81.txt,WA
14,dok24.txt,WA
15,dok95.txt,WA
16,dok20.txt,WA
17,dok91.txt,WA
18,dok311.txt,WA
19,dok173.txt,WA
20,dok323.txt,WA
21,dok390.txt,WA
22,dok171.txt,AC
23,dok346.txt,AC
24,dok80.txt,WA
25,dok9.txt,WA
26,dok148.txt,WA
27,dok285.txt,WA
28,dok352.txt,WA
29,dok268.txt,WA
30,dok325.txt,WA
31,dok355.txt,WA
32,dok245.txt,WA
33,dok6.txt,WA
34,dok77.txt,WA
35,dok379.txt,WA
36,dok28.txt,WA
37,dok99.txt,WA
38,dok200.txt,AC
39,dok282.txt,WA
40,dok265.txt,WA
41,dok322.txt,WA
42,dok388.txt,WA
43,dok312.txt,WA
44,dok385.txt,WA
45,dok111.txt,AC
46,dok40.txt,AC
47,dok160.txt,WA
48,dok391.txt,WA
49,dok376.txt,WA
50,dok115.txt,WA
