rank,document,verdict
1,dok394.txt,AC
2,dok385.txt,WA
3,dok15.txt,WA
4,dok86.txt,WA
5,dok261.txt,WA
6,dok142.txt,AC
7,dok71.txt,AC
8,dok319.txt,WA
9,dok189.txt,WA
10,dok217.txt,WA
11,dok224.txt,WA
12,dok390.txt,WA
13,dok343.txt,WA
14,dok140.txt,WA
15,dok69.txt,WA
16,dok229.txt,WA
17,dok348.txt,WA
18,dok162.txt,WA
19,dok111.txt,WA
20,dok40.txt,WA
21,dok28.txt,WA
22,dok99.txt,WA
23,dok209.txt,WA
24,dok353.txt,WA
25,dok115.txt,WA
26,dok44.txt,WA
27,dok203.txt,WA
28,dok176.txt,WA
29,dok201.txt,WA
30,dok1.txt,WA
31,dok72.txt,WA
32,dok131.txt,WA
33,dok60.txt,WA
34,dok220.txt,WA
35,dok280.txt,WA
36,dok165.txt,WA
37,dok315.txt,AC
38,dok159.txt,WA
39,dok327.txt,WA
40,dok273.txt,AC
41,dok17.txt,WA
42,dok88.txt,WA
43,dok271.txt,WA
44,dok139.txt,WA
45,dok68.txt,WA
46,dok130.txt,WA
47,dok59.txt,WA
48,dok103.txt,WA
49,dok32.txt,WA
50,dok243.txt,WA
