rank,document,verdict
1,dok386.txt,WA
2,dok11.txt,WA
3,dok82.txt,WA
4,dok248.txt,AC
5,dok402.txt,AC
6,dok204.txt,WA
7,dok183.txt,WA
8,dok342.txt,WA
9,dok201.txt,AC
10,dok215.txt,WA
11,dok132.txt,WA
12,dok61.txt,WA
13,dok142.txt,WA
14,dok71.txt,WA
15,dok393.txt,WA
16,dok365.txt,AC
17,dok334.txt,WA
18,dok177.txt,WA
19,dok363.txt,WA
20,dok218.txt,WA
21,dok23.txt,WA
22,dok94.txt,WA
23,dok203.txt,WA
24,dok103.txt,WA
25,dok32.txt,WA
26,dok230.txt,WA
27,dok394.txt,WA
28,dok232.txt,WA
29,dok383.txt,WA
30,dok343.txt,WA
31,dok162.txt,WA
32,dok18.txt,WA
33,dok89.txt,WA
34,dok155.txt,WA
35,dok28.txt,WA
36,dok99.txt,WA
37,dok399.txt,WA
38,dok113.txt,WA
39,dok42.txt,WA
40,dok236.txt,WA
41,dok331.txt,WA
42,dok255.txt,AC
43,dok263.txt,WA
44,dok397.txt,WA
45,dok7.txt,WA
46,dok78.txt,WA
47,dok387.txt,WA
48,dok140.txt,WA
49,dok69.txt,WA
50,dok136.txt,WA
