rank,document,verdict
1,dok24.txt,WA
2,dok95.txt,WA
3,dok402.txt,AC
4,dok365.txt,AC
5,dok248.txt,AC
6,dok269.txt,WA
7,dok113.txt,WA
8,dok42.txt,WA
9,dok319.txt,WA
10,dok189.txt,WA
11,dok368.txt,WA
12,dok331.txt,WA
13,dok400.txt,WA
14,dok148.txt,WA
15,dok111.txt,WA
16,dok40.txt,WA
17,dok145.txt,WA
18,dok275.txt,WA
19,dok203.txt,WA
20,dok146.txt,WA
21,dok115.txt,WA
22,dok44.txt,WA
23,dok147.txt,WA
24,dok289.txt,WA
25,dok153.txt,WA
26,dok193.txt,WA
27,dok276.txt,WA
28,dok100.txt,WA
29,dok29.txt,WA
30,dok387.txt,WA
31,dok149.txt,WA
32,dok304.txt,WA
33,dok364.txt,WA
34,dok353.txt,WA
35,dok334.txt,WA
36,dok192.txt,AC
37,dok159.txt,WA
38,dok17.txt,WA
39,dok88.txt,WA
40,dok165.txt,WA
41,dok230.txt,WA
42,dok297.txt,WA
43,dok296.txt,WA
44,dok79.txt,WA
45,dok8.txt,WA
46,dok240.txt,WA
47,dok156.txt,WA
48,dok398.txt,WA
49,dok243.txt,WA
50,dok252.txt,WA
