rank,document,verdict
1,dok386.txt,WA
2,dok190.txt,WA
3,dok301.txt,WA
4,dok18.txt,AC
5,dok89.txt,AC
6,dok242.txt,WA
7,dok357.txt,WA
8,dok132.txt,WA
9,dok61.txt,WA
10,dok360.txt,WA
11,dok172.txt,WA
12,dok350.txt,WA
13,dok187.txt,WA
14,dok318.txt,WA
15,dok378.txt,WA
16,dok373.txt,WA
17,dok298.txt,WA
18,dok233.txt,WA
19,dok197.txt,WA
20,dok183.txt,WA
21,dok178.txt,WA
22,dok11.txt,WA
23,dok82.txt,WA
24,dok202.txt,WA
25,dok237.txt,WA
26,dok270.txt,WA
27,dok248.txt,WA
28,dok359.txt,WA
29,dok7.txt,WA
30,dok78.txt,WA
31,dok353.txt,WA
32,dok136.txt,WA
33,dok65.txt,WA
34,dok184.txt,WA
35,dok339.txt,WA
36,dok198.txt,WA
37,dok133.txt,WA
38,dok62.txt,WA
39,dok347.txt,WA
40,dok149.txt,WA
41,dok352.txt,WA
42,dok282.txt,WA
43,dok192.txt,WA
44,dok148.txt,WA
45,dok285.txt,WA
46,dok203.txt,WA
47,dok269.txt,WA
48,dok267.txt,WA
49,dok308.txt,WA
50,dok370.txt,WA
