rank,document,verdict
1,dok253.txt,WA
2,dok402.txt,WA
3,dok394.txt,WA
4,dok269.txt,WA
5,dok24.txt,WA
6,dok95.txt,WA
7,dok365.txt,WA
8,dok248.txt,WA
9,dok385.txt,WA
10,dok368.txt,WA
11,dok198.txt,WA
12,dok186.txt,WA
13,dok397.txt,WA
14,dok142.txt,AC
15,dok71.txt,AC
16,dok6.txt,WA
17,dok77.txt,WA
18,dok189.txt,WA
19,dok319.txt,WA
20,dok4.txt,WA
21,dok75.txt,WA
22,dok275.txt,WA
23,dok384.txt,WA
24,dok179.txt,WA
25,dok149.txt,WA
26,dok387.txt,WA
27,dok115.txt,WA
28,dok44.txt,WA
29,dok181.txt,WA
30,dok337.txt,WA
31,dok343.txt,WA
32,dok111.txt,WA
33,dok40.txt,WA
34,dok25.txt,WA
35,dok96.txt,WA
36,dok157.txt,WA
37,dok240.txt,WA
38,dok347.txt,WA
39,dok280.txt,WA
40,dok188.txt,WA
41,dok21.txt,WA
42,dok131.txt,WA
43,dok60.txt,WA
44,dok126.txt,WA
45,dok55.txt,WA
46,dok243.txt,WA
47,dok203.txt,WA
