rank,document,verdict
1,dok386.txt,WA
2,dok113.txt,WA
3,dok42.txt,WA
4,dok11.txt,WA
5,dok82.txt,WA
6,dok331.txt,WA
7,dok387.txt,WA
8,dok20.txt,WA
9,dok91.txt,WA
10,dok355.txt,WA
11,dok23.txt,WA
12,dok94.txt,WA
13,dok6.txt,WA
14,dok77.txt,WA
15,dok213.txt,WA
16,dok334.txt,WA
17,dok132.txt,AC
18,dok61.txt,AC
19,dok302.txt,WA
20,dok383.txt,WA
21,dok3.txt,WA
22,dok74.txt,WA
23,dok21.txt,WA
24,dok92.txt,WA
25,dok261.txt,WA
26,dok18.txt,WA
27,dok89.txt,WA
28,dok352.txt,WA
29,dok157.txt,WA
30,dok263.txt,WA
31,dok7.txt,WA
32,dok78.txt,WA
33,dok136.txt,WA
34,dok65.txt,WA
35,dok265.txt,WA
36,dok322.txt,WA
37,dok275.txt,WA
38,dok270.txt,WA
39,dok388.txt,WA
40,dok268.txt,WA
41,dok325.txt,WA
42,dok133.txt,AC
43,dok62.txt,AC
44,dok102.txt,WA
45,dok31.txt,WA
46,dok115.txt,WA
47,dok44.txt,WA
48,dok129.txt,WA
49,dok58.txt,WA
50,dok371.txt,WA
