rank,document,verdict
1,dok253.txt,WA
2,dok394.txt,AC
3,dok402.txt,WA
4,dok365.txt,WA
5,dok373.txt,WA
6,dok248.txt,WA
7,dok342.txt,AC
8,dok319.txt,WA
9,dok189.txt,WA
10,dok142.txt,AC
11,dok71.txt,AC
12,dok197.txt,WA
13,dok217.txt,WA
14,dok400.txt,AC
15,dok209.txt,WA
16,dok270.txt,WA
17,dok378.txt,WA
18,dok111.txt,WA
19,dok40.txt,WA
20,dok343.txt,AC
21,dok203.txt,WA
22,dok140.txt,WA
23,dok69.txt,WA
24,dok149.txt,WA
25,dok150.txt,WA
26,dok370.txt,WA
27,dok214.txt,WA
28,dok249.txt,AC
29,dok165.txt,WA
30,dok169.txt,WA
31,dok231.txt,WA
32,dok351.txt,WA
33,dok210.txt,WA
34,dok374.txt,WA
35,dok353.txt,WA
36,dok159.txt,WA
37,dok230.txt,WA
38,dok208.txt,AC
39,dok228.txt,WA
40,dok359.txt,WA
41,dok240.txt,WA
42,dok350.txt,WA
43,dok251.txt,WA
44,dok139.txt,WA
45,dok68.txt,WA
46,dok221.txt,WA
47,dok250.txt,WA
48,dok103.txt,AC
49,dok32.txt,AC
50,dok241.txt,WA
