rank,document,verdict
1,dok338.txt,WA
2,dok298.txt,AC
3,dok399.txt,WA
4,dok358.txt,AC
5,dok219.txt,WA
6,dok314.txt,AC
7,dok134.txt,WA
8,dok63.txt,WA
9,dok222.txt,WA
10,dok344.txt,AC
11,dok149.txt,WA
12,dok376.txt,AC
13,dok235.txt,AC
14,dok197.txt,WA
15,dok372.txt,WA
16,dok360.txt,WA
17,dok379.txt,AC
18,dok187.txt,WA
19,dok350.txt,WA
20,dok352.txt,WA
21,dok340.txt,WA
22,dok293.txt,WA
23,dok359.txt,WA
24,dok169.txt,WA
25,dok233.txt,WA
26,dok107.txt,WA
27,dok36.txt,WA
28,dok292.txt,WA
29,dok347.txt,WA
30,dok375.txt,WA
31,dok216.txt,WA
32,dok166.txt,WA
33,dok190.txt,WA
34,dok380.txt,WA
35,dok116.txt,WA
36,dok45.txt,WA
37,dok165.txt,WA
38,dok17.txt,WA
39,dok88.txt,WA
40,dok302.txt,WA
41,dok123.txt,WA
42,dok52.txt,WA
43,dok159.txt,WA
44,dok305.txt,WA
45,dok373.txt,WA
46,dok299.txt,WA
47,dok336.txt,WA
48,dok22.txt,WA
49,dok93.txt,WA
50,dok228.txt,WA
