Sejarah	O
Kerajaan	PERSON
Aceh	PERSON
Kerajaan	PERSON
Aceh	PERSON
berdiri	O
dan	O
muncul	O
sebagai	O
kekuatan	O
baru	O
di	O
Selat	LOCATION
Malaka	LOCATION
pada	O
abad	TIME
ke-16	TIME
setelah	O
jatuhnya	O
Malaka	LOCATION
ke	O
tangan	O
Portugis	PERSON
Para	O
pedagang	O
Islam	O
tidak	O
mengakui	O
kekuasaan	O
Portugis	PERSON
di	O
Malaka	LOCATION
dan	O
segera	O
memindahkan	O
jalur	O
perniagaan	O
ke	O
bandar-bandar	O
lainnya	O
di	O
seluruh	LOCATION
Nusantara	LOCATION
Peran	O
Malaka	LOCATION
sebagai	O
pusat	O
perdagangan	O
internasional	O
digantikan	O
oleh	O
Aceh	LOCATION
selama	O
beberapa	O
abad	TIME
Di	O
Selat	LOCATION
Malaka	LOCATION
Kerajaan	PERSON
Aceh	PERSON
bersaing	O
dengan	O
Kerajaan	PERSON
Johor	PERSON
di	O
Semenanjung	LOCATION
Malaysia	LOCATION
Kerajaan	PERSON
Aceh	PERSON
didirikan	O
oleh	O
Ali	PERSON
Mughayat	PERSON
Syah	PERSON
adalah	O
pendiri	O
Kerajaan	PERSON
Aceh	PERSON
dan	O
sekaligus	O
sebagai	O
raja	O
pertamanya	O
Pada	O
tahun	TIME
1514	TOME
1528	TIME
ia	O
mulai	O
bertakhta	O
Letak	LOCATION
Kerajaan	LOCATION
Aceh	LOCATION
di	O
Kutaraja	LOCATION
-LRB-	O
Banda	LOCATION
Aceh	LOCATION
sekarang	LOCATION
-RRB-	O
Pada	O
tahun	TIME
1520	TIME
Kerajaan	PERSON
Aceh	PERSON
berhasil	O
menguasai	O
Daerah	LOCATION
Pasai	LOCATION
Deli	LOCATION
dan	O
Aru	LOCATION
Penguasaan	O
terhadap	O
daerah-daerah	O
tersebut	O
menyebabkan	O
Aceh	PERSON
dapat	O
mengontrol	O
daerah	O
penghasil	O
lada	O
dan	O
emas	O
Pada	O
masa	TIME
pemerintahan	O
Sultan	PERSON
Iskandar	PERSON
Muda	PERSON
-LRB-	O
1607	TIME
1636	TIME
-RRB-	O
Kerajaan	PERSON
Aceh	PERSON
mencapai	O
puncak	O
kejayaan	O
Wilayah	LOCATION
kekuasaan	LOCATION
Aceh	LOCATION
pada	O
saat	O
itu	O
meliputi	O
Semenanjung	LOCATION
Malaya	LOCATION
dan	O
sebagian	LOCATION
Sumatra	LOCATION
kecuali	O
Palembang	LOCATION
dan	O
Lampung	LOCATION
yang	O
dipengaruhi	O
Banten	LOCATION
Perdagangan	O
di	O
Selat	LOCATION
Malaka	LOCATION
berkembang	O
pesat	O
dan	O
Aceh	PERSON
memiliki	O
hegemoni	O
atas	O
Selat	LOCATION
Malaka	LOCATION
walaupun	O
pelabuhan	LOCATION
Malaka	LOCATION
gagal	O
dikuasai	O
Pelabuhan	LOCATION
Aceh	LOCATION
dibuka	O
luas	O
menjadi	O
suatu	O
bandar	O
transito	O
yang	O
dapat	O
menghubungkan	O
perdagangan	O
Islam	O
di	O
dunia	LOCATION
Barat	LOCATION
Pada	O
masa	TIME
Sultan	PERSON
Iskandar	PERSON
Muda	PERSON
ini	O
juga	O
dibangun	O
masjid	O
besar	O
Aceh	O
yang	O
berdiri	O
hingga	O
saat	O
ini	O
yaitu	O
Masjid	PERSON
Baiturrahman	PERSON
Secara	O
ekonomi	O
masyarakat	O
Aceh	O
mengalami	O
perkembangan	O
secara	O
pesat	O
Hal	O
ini	O
disebabkan	O
daerahnya	O
yang	O
subur	O
Kesuburan	O
tersebut	O
ditandai	O
dengan	O
dihasilkannya	O
barang-barang	O
ekspor	O
lainnya	O
seperti	O
beras	O
timah	O
emas	O
perak	O
dan	O
rempah-rempah	O
di	O
pelabuhan	LOCATION
Aceh	LOCATION
Pada	O
masa	TIME
Iskandar	PERSON
Muda	PERSON
ia	O
berusaha	O
mengembangkan	O
tanaman	O
lada	O
sebagai	O
komoditas	O
dagang	O
utama	O
Agar	O
harga	O
lada	O
di	O
Aceh	LOCATION
tetap	O
tinggi	O
kebun-kebun	O
di	O
Kedah	LOCATION
dibabat	O
habis	O
sedangkan	O
kebun	O
lada	O
di	O
Aceh	LOCATION
terus	O
dipelihara	O
Dengan	O
cara	O
ini	O
pedagang-pedagang	O
dari	O
Barat	O
hanya	O
bisa	O
membeli	O
lada	O
dari	O
Aceh	O
Dengan	O
monopoli	O
ini	O
Aceh	O
memperoleh	O
keuntungan	O
yang	O
besar	O
Kerajaan	PERSON
Aceh	PERSON
memiliki	O
hubungan	O
diplomatik	O
dengan	O
kerajaan-kerajaan	O
lain	O
baik	O
dari	O
Barat	O
maupun	O
dari	O
Timur	O
Pertukaran	O
diplomat	O
dan	O
kerja	O
sama	O
ekonomi	O
dengan	O
Turki	LOCATION
telah	O
terbina	O
sejak	O
tahun	TIME
1582	TIME
Menurut	O
Hikayat	PERSON
Aceh	PERSON
Kerajaan	PERSON
Aceh	PERSON
telah	O
mengadakan	O
perjanjian	O
politik	O
dan	O
dagang	O
dengan	O
Kamboja	LOCATION
Champa	LOCATION
Chiangmai	LOCATION
Lamer	LOCATION
Pashula	LOCATION
dan	O
Cina	LOCATION
Selain	O
itu	O
Aceh	PERSON
juga	O
memiliki	O
hubungan	O
diplomatik	O
dengan	O
Prancis	LOCATION
Inggris	LOCATION
dan	O
Belanda	LOCATION
Kerajaan	PERSON
Aceh	PERSON
mengalami	O
kemunduran	O
sepeninggal	O
Sultan	PERSON
Iskandar	PERSON
Muda	PERSON
pada	O
tahun	TIME
1636	TIME
Penggantinya	O
Sultan	PERSON
Iskandar	PERSON
Thani	PERSON
-LRB-	O
1637-1641	TIME
-RRB-	O
melakukan	O
perluasan	O
wilayah	O
seperti	O
yang	O
dilakukan	O
oleh	O
sultan-sultan	O
sebelumnya	O
Setelah	O
itu	O
tidak	O
ada	O
lagi	O
sultan	O
yang	O
mampu	O
mengendalikan	O
Aceh	PERSON
Faktor	O
lainnya	O
yaitu	O
perselisihan	O
yang	O
terus	O
terjadi	O
antara	O
golongan	PERSON
Teuku	PERSON
dan	O
golongan	PERSON
Tengku	PERSON
Teuku	PERSON
adalah	O
golongan	PERSON
bangsawan	PERSON
sedangkan	O
Tengku	PERSON
adalah	O
pemuka	PERSON
agama	PERSON
Kerajaan	PERSON
Aceh	PERSON
bertahan	O
selama	O
empat	TIME
abad	TIME
sampai	O
Belanda	PERSON
mengalahkannya	O
dalam	O
Perang	PERSON
Aceh	PERSON
-LRB-	O
1873-1912	TIME
-RRB-	O
Hal	O
ini	O
dapat	O
di	O
pelajari	O
pada	O
Materi	O
Sejarah	O
Perlawanan	O
Rakyat	PERSON
Aceh	PERSON
Terhadap	O
Belanda	PERSON
Demikianlah	O
Materi	O
Sejarah	O
Kerajaan	PERSON
Aceh	PERSON
semoga	O
bermanfaat	O
