Kondisi	O
Politik	O
Ekonomi	O
dan	O
Sosial	O
Budaya	O
Indonesia	PERSON
Sebelum	O
Masuknya	O
Islam	O
Proses	O
islamisasi	O
yang	O
terjadi	O
di	O
Indonesia	LOCATION
sangat	O
ditentukan	O
oleh	O
kondisi	O
sosial	O
budaya	O
politik	O
dan	O
ekonomi	O
yang	O
ada	O
sebelumnya	O
Secara	O
geografis	O
wilayah	O
Indonesia	LOCATION
memiliki	O
arti	O
yang	O
sangat	O
penting	O
bagi	O
masuknya	O
unsur-unsur	O
dari	O
luar	O
karena	O
menjadi	O
jalur	O
lalu	O
lintas	O
perdagangan	O
internasional	O
Dengan	O
terbukanya	O
wilayah	O
Nusantara	O
memungkinkan	O
masyarakatnya	O
untuk	O
berinteraksi	O
dengan	O
bangsa	O
lain	O
1	O
Kondisi	O
Politik	O
dan	O
Ekonomi	O
Indonesia	PERSON
Sebelum	O
Masuknya	O
Islam	O
Pada	O
abad	TIME
ke-7	TIME
sampai	O
dengan	O
abad	TIME
ke-12	TIME
Sriwijaya	PERSON
mengalami	O
masa	O
kejayaan	O
baik	O
dalam	O
bidang	O
politik	O
maupun	O
ekonomi	O
Kejayaan	O
yang	O
dialami	O
Sriwijaya	PERSON
sangat	O
ditentukan	O
oleh	O
letak	O
dari	O
kerajaan	O
Sriwijaya	PERSON
sebagai	O
kerajaan	O
maritim	O
Sriwijaya	PERSON
merupakan	O
bagian	O
dari	O
jalur	O
perdagangan	O
internasional	O
Sebagai	O
pelabuhan	O
pusat	O
perdagangan	O
dan	O
pusat	O
kekuasaan	O
Sriwijaya	PERSON
menguasai	O
pelayaran	O
dan	O
perdagangan	O
di	O
bagian	LOCATION
barat	LOCATION
Indonesia	LOCATION
Sebagian	O
dari	O
Semenanjung	LOCATION
Malaya	LOCATION
Selat	LOCATION
Malaka	LOCATION
Sumatra	LOCATION
Utara	LOCATION
Selat	LOCATION
Sunda	LOCATION
yang	O
kesemuanya	O
masuk	O
lingkungan	O
kekuasaan	O
Sriwijaya	PERSON
Sriwijaya	PERSON
sebagai	O
pusat	O
perdagangan	O
dikunjungi	O
oleh	O
pedagang	O
dari	O
Parsi	LOCATION
Arab	LOCATION
dan	O
Cina	LOCATION
yang	O
memperdagangkan	O
barang-barang	O
dari	O
negerinya	O
atau	O
negeri	O
yang	O
dilaluinya	O
sedangkan	O
pedagang	O
Jawa	LOCATION
membelinya	O
dan	O
menjual	O
rempah-rempah	O
Memasuki	O
abad	TIME
ke-13	TIME
Sriwijaya	LOCATION
menunjukkan	O
tanda-tanda	O
kemunduran	O
Kekayaan	O
alamnya	O
sudah	O
tidak	O
lagi	O
menghasilkan	O
kalah	O
dengan	O
hasil	O
kekayaan	O
di	O
Jawa	LOCATION
Untuk	O
menanggulangi	O
ini	O
Sriwijaya	PERSON
menerapkan	O
bea	O
cukai	O
yang	O
mahal	O
bagi	O
kapal-kapal	O
yang	O
berlabuh	O
di	O
pelabuhan-pelabuhannya	O
bahkan	O
memaksa	O
agar	O
kapal-kapal	O
asing	O
berlabuh	O
di	O
pelabuhannya	O
Tindakan	O
Sriwijaya	PERSON
ini	O
ternyata	O
tidak	O
memberikan	O
keuntungan	O
bagi	O
kerajaannya	O
justru	O
sebaliknya	O
Kapal-kapal	O
asing	O
mencoba	O
menghindar	O
untuk	O
berlabuh	O
di	O
pelabuhan-pelabuhan	O
Sriwijaya	PERSON
Kemunduran	O
Sriwijaya	PERSON
diperburuk	O
lagi	O
oleh	O
serangan	O
Kerajaan	O
Singosari	PERSON
dari	O
Jawa	LOCATION
melalui	O
ekspedisi	O
Pamalayu	PERSON
Dengan	O
Pamalayu	PERSON
supremasi	O
Kerajaan	O
Singosari	PERSON
dapat	O
diletakkan	O
di	O
bekas	O
daerah	O
pengaruh	O
Sriwijaya	LOCATION
di	O
Sumatera	LOCATION
Setelah	O
Singosari	PERSON
berkuasa	O
kemudian	O
muncul	O
Majapahit	PERSON
sebagai	O
kekuatan	O
kerajaan	O
yang	O
memiliki	O
pengaruh	O
yang	O
sangat	O
besar	O
Kemunculan	O
Majapahit	PERSON
ini	O
semakin	O
memperlemah	O
kedudukan	O
Sriwijaya	PERSON
Majapahit	PERSON
pernah	O
tampil	O
sebagai	O
supremasi	O
kekuasaan	O
di	O
wilayah	LOCATION
Nusantara	LOCATION
setelah	O
Sriwijaya	PERSON
runtuh	O
Kejayaan	O
Kerajaan	O
Majapahit	PERSON
dialami	O
pada	O
masa	O
kekuasaan	O
Raja	PERSON
Hayam	PERSON
Wuruk	PERSON
dengan	O
patihnya	O
yang	O
terkenal	O
yaitu	O
Gajah	PERSON
Mada	PERSON
Dengan	O
Sumpah	PERSON
Palapanya	PERSON
Gajah	PERSON
Mada	PERSON
melakukan	O
perluasan	O
wilayah	LOCATION
Majapahit	LOCATION
kemudian	O
mengalami	O
kemunduran	O
