Teori	O
Masuknya	O
Agama	O
dan	O
Kebudayaan	O
Hindu	O
Buddha	O
-LRB-	O
Teori	O
Waisya	PERSON
Ksatria	PERSON
Brahmana	PERSON
dan	O
Nasional	O
-RRB-	O
Ada	O
beberapa	O
teori	O
tentang	O
masuknya	O
agama	O
dan	O
budaya	O
Hindu	O
--	O
Buddha	O
ke	O
Indonesia	LOCATION
antara	O
lain	O
sebagai	O
berikut	O
a.	O
Teori	O
Waisya	PERSON
Teori	O
waisya	PERSON
mengungkapkan	O
bahwa	O
masuknya	O
agama	O
dan	O
kebudayaan	O
Hindu	O
dibawa	O
oleh	O
golongan	O
pedagang	O
-LRB-	O
waisya	PERSON
-RRB-	O
Mereka	O
mengikuti	O
angin	O
musim	O
-LRB-	O
setengah	O
tahun	TIME
berganti	O
arah	O
-RRB-	O
dan	O
enam	TIME
bulan	TIME
menetap	O
di	O
Indonesia	LOCATION
dan	O
menyebarkan	O
agama	O
dan	O
kebudayaan	O
Hindu	O
Menurut	O
para	O
pendukung	O
teori	O
waisya	PERSON
kaum	O
waisya	PERSON
yang	O
umumnya	O
merupakan	O
kelompok	O
pedagang	O
inilah	O
yang	O
berperan	O
besar	O
dalam	O
menyebarkan	O
agama	O
dan	O
kebudayaan	O
Hindu	O
ke	O
Nusantara	LOCATION
Mereka	O
yang	O
menjadikan	O
munculnya	O
budaya	O
Hindu	O
sehingga	O
dapat	O
diterima	O
di	O
kalangan	O
masyarakat	O
Pada	O
saat	O
itu	O
para	O
pedagang	O
banyak	O
berhubungan	O
dengan	O
para	O
penguasa	O
dan	O
rakyat	O
Jalinan	O
hubungan	O
itu	O
yang	O
membuka	O
peluang	O
terjadinya	O
proses	O
penyebaran	O
agama	O
dan	O
budaya	O
Hindu	O
Salah	O
satu	O
tokoh	O
pendukung	O
hipotesis	O
waisya	PERSON
adalah	O
N.J.	PERSON
Krom	PERSON
b.	O
Teori	O
Ksatria	O
Teori	O
ksatria	O
mengungkapkan	O
bahwa	O
pembawa	O
agama	O
dan	O
kebudayaan	O
Hindu	O
masuk	O
ke	O
Nusantara	LOCATION
adalah	O
kaum	O
ksatria	O
Menurut	O
teori	O
ini	O
pada	O
masa	TIME
lampau	TIME
di	O
India	LOCATION
terjadi	O
peperangan	O
antarkerajaan	O
Para	O
prajurit	O
yang	O
kalah	O
perang	O
kemudian	O
mengadakan	O
migrasi	O
ke	O
daerah	O
lain	O
Tampaknya	O
di	O
antara	O
mereka	O
ada	O
yang	O
sampai	O
ke	O
Indonesia	LOCATION
dan	O
mendirikan	O
koloni-koloni	O
melalui	O
penaklukan	O
Mereka	O
menyebarkan	O
agama	O
dan	O
kebudayaan	O
Hindu	O
di	O
Indonesia	LOCATION
Salah	O
seorang	O
pendukung	O
teori	O
ksatria	O
adalah	O
C.C.	PERSON
Berg	PERSON
c.	O
Teori	O
Brahmana	PERSON
Teori	O
brahmana	PERSON
mengungkapkan	O
bahwa	O
pembawa	O
agama	O
dan	O
kebudayaan	O
Hindu	O
ke	O
Indonesia	LOCATION
ialah	O
golongan	PERSON
brahmana	PERSON
Para	O
brahmana	PERSON
datang	O
ke	O
Nusantara	LOCATION
diundang	O
oleh	O
penguasa	O
Nusantara	O
untuk	O
menobatkan	O
menjadi	O
raja	O
dengan	O
upacara	O
Hindu	O
-LRB-	O
abhiseka	O
penobatan	O
-RRB-	O
Selain	O
itu	O
kaum	O
brahmana	PERSON
juga	O
memimpin	O
upacara-upacara	O
keagamaan	O
dan	O
mengajarkan	O
ilmu	O
pengetahuan	O
Pendukung	O
hipotesis	O
ini	O
adalah	O
J.C.	PERSON
van	PERSON
Leur	PERSON
d.	O
Teori	O
Nasional	O
Teori	O
nasional	O
mengungkapkan	O
bahwa	O
penduduk	PERSON
Indonesia	PERSON
banyak	O
yang	O
aktif	O
berdagang	O
ke	O
India	LOCATION
pulangnya	O
membawa	O
agama	O
dan	O
kebudayaan	O
Hindu	O
Sebaliknya	O
orang-orang	O
Indonesia	PERSON
-LRB-	O
raja	O
-RRB-	O
mengundang	O
para	O
brahmana	PERSON
dari	O
India	LOCATION
untuk	O
menyebarkan	O
agama	O
dan	O
kebudayaan	O
Hindu	O
di	O
Indonesia	LOCATION
Jadi	O
bangsa	O
Indonesia	PERSON
sendiri	O
yang	O
aktif	O
memadukan	O
unsur-unsur	O
kebudayaan	O
India	PERSON
Banyak	O
pemuda	O
Indonesia	PERSON
yang	O
belajar	O
agama	O
Hindu	O
--	O
Buddha	O
ke	O
India	LOCATION
dan	O
setelah	O
memperoleh	O
ilmu	O
mereka	O
kembali	O
untuk	O
menyebarkan	O
agama	O
di	O
Tanah	LOCATION
Air	LOCATION
Terlepas	O
dari	O
teori	O
tersebut	O
orang-orang	O
Indonesia	PERSON
ikut	O
memegang	O
peranan	O
penting	O
dalam	O
masuknya	O
agama	O
dan	O
budaya	O
India	PERSON
Orang-orang	O
Indonesia	PERSON
yang	O
memiliki	O
pengetahuan	O
dari	O
pada	O
pendeta	O
India	PERSON
kemudian	O
pergi	O
ke	O
tempat	O
asal	O
guru	O
mereka	O
untuk	O
melakukan	O
ziarah	O
dan	O
menambah	O
ilmu	O
mereka	O
Sekembalinya	O
dari	O
India	LOCATION
dengan	O
bekal	O
pengetahuan	O
yang	O
cukup	O
mereka	O
ikut	O
serta	O
menyebarkan	O
agama	O
dan	O
budaya	O
dengan	O
memakai	O
bahasa	O
mereka	O
sendiri	O
Ajaran-ajaran	O
yang	O
mereka	O
sebarkan	O
dapat	O
lebih	O
cepat	O
diterima	O
oleh	O
penduduk	O
Jadi	O
proses	O
masuknya	O
budaya	O
India	PERSON
ke	O
Indonesia	LOCATION
menjadi	O
lebih	O
cepat	O
dan	O
mudah	O
Demikianlah	O
Materi	O
Teori	O
Masuknya	O
Agama	O
dan	O
Kebudayaan	O
Hindu	O
Buddha	O
-LRB-	O
Teori	O
Waisya	PERSON
Ksatria	PERSON
Brahmana	PERSON
dan	O
Nasional	O
-RRB-	O
selamat	O
belajar	O
