rank,document,verdict
1,dok296.txt,WA
2,dok147.txt,WA
3,dok153.txt,WA
4,dok289.txt,WA
5,dok276.txt,WA
6,dok365.txt,AC
7,dok145.txt,WA
8,dok368.txt,WA
9,dok230.txt,WA
10,dok398.txt,WA
11,dok380.txt,WA
12,dok212.txt,AC
13,dok364.txt,WA
14,dok367.txt,WA
15,dok402.txt,AC
16,dok400.txt,WA
17,dok247.txt,AC
18,dok362.txt,WA
19,dok192.txt,AC
20,dok148.txt,WA
21,dok149.txt,WA
22,dok244.txt,WA
23,dok110.txt,AC
24,dok228.txt,WA
25,dok39.txt,AC
26,dok139.txt,WA
27,dok68.txt,WA
28,dok240.txt,WA
29,dok285.txt,WA
30,dok103.txt,WA
31,dok32.txt,WA
32,dok123.txt,WA
33,dok52.txt,WA
34,dok176.txt,WA
35,dok299.txt,WA
36,dok226.txt,WA
37,dok349.txt,WA
38,dok271.txt,WA
39,dok320.txt,WA
40,dok321.txt,WA
41,dok248.txt,AC
42,dok327.txt,WA
43,dok173.txt,WA
44,dok201.txt,WA
45,dok323.txt,WA
46,dok175.txt,WA
47,dok220.txt,WA
48,dok137.txt,WA
49,dok236.txt,WA
50,dok273.txt,WA
