rank,document,verdict
1,dok213.txt,AC
2,dok364.txt,AC
3,dok400.txt,AC
4,dok399.txt,WA
5,dok164.txt,AC
6,dok287.txt,WA
7,dok369.txt,WA
8,dok349.txt,WA
9,dok168.txt,WA
10,dok227.txt,WA
11,dok234.txt,WA
12,dok200.txt,WA
13,dok240.txt,WA
14,dok1.txt,WA
15,dok272.txt,WA
16,dok275.txt,WA
17,dok317.txt,WA
18,dok370.txt,WA
19,dok72.txt,WA
20,dok139.txt,WA
21,dok206.txt,WA
22,dok359.txt,WA
23,dok382.txt,WA
24,dok68.txt,WA
25,dok117.txt,WA
26,dok178.txt,WA
27,dok46.txt,WA
28,dok142.txt,WA
29,dok71.txt,WA
30,dok175.txt,WA
31,dok186.txt,WA
32,dok166.txt,WA
33,dok177.txt,WA
34,dok256.txt,WA
35,dok366.txt,WA
36,dok135.txt,WA
37,dok230.txt,WA
38,dok64.txt,WA
39,dok124.txt,WA
40,dok126.txt,WA
41,dok129.txt,WA
42,dok195.txt,WA
43,dok241.txt,WA
44,dok246.txt,WA
45,dok53.txt,WA
46,dok55.txt,WA
47,dok58.txt,WA
48,dok209.txt,WA
49,dok255.txt,WA
50,dok114.txt,WA
