rank,document,verdict
1,dok132.txt,WA
2,dok61.txt,WA
3,dok136.txt,AC
4,dok65.txt,AC
5,dok270.txt,WA
6,dok386.txt,WA
7,dok28.txt,AC
8,dok99.txt,AC
9,dok18.txt,WA
10,dok89.txt,WA
11,dok11.txt,WA
12,dok82.txt,WA
13,dok7.txt,WA
14,dok78.txt,WA
15,dok133.txt,WA
16,dok62.txt,WA
17,dok129.txt,WA
18,dok58.txt,WA
19,dok362.txt,WA
20,dok10.txt,WA
21,dok81.txt,WA
22,dok276.txt,WA
23,dok145.txt,WA
24,dok256.txt,WA
25,dok366.txt,WA
26,dok191.txt,WA
27,dok326.txt,WA
28,dok381.txt,WA
29,dok168.txt,WA
30,dok205.txt,WA
31,dok195.txt,WA
32,dok252.txt,WA
33,dok398.txt,WA
34,dok400.txt,WA
35,dok364.txt,WA
36,dok206.txt,WA
37,dok225.txt,WA
38,dok343.txt,WA
39,dok117.txt,WA
40,dok335.txt,WA
41,dok46.txt,WA
42,dok226.txt,WA
43,dok320.txt,WA
44,dok321.txt,WA
45,dok399.txt,WA
46,dok131.txt,WA
47,dok60.txt,WA
48,dok174.txt,WA
49,dok230.txt,WA
50,dok345.txt,WA
