rank,document,verdict,Precision,Recall
1,dok253.txt,WA,0.0,0.0
2,dok365.txt,WA,0.0,0.0
3,dok269.txt,WA,0.0,0.0
4,dok385.txt,WA,0.0,0.0
5,dok186.txt,AC,0.2,0.2
6,dok202.txt,WA,0.16666666666666666,0.2
7,dok19.txt,WA,0.14285714285714285,0.2
8,dok90.txt,WA,0.125,0.2
9,dok117.txt,AC,0.2222222222222222,0.4
10,dok46.txt,WA,0.2,0.4
11,dok319.txt,WA,0.18181818181818182,0.4
12,dok189.txt,WA,0.16666666666666666,0.4
13,dok101.txt,WA,0.15384615384615385,0.4
14,dok30.txt,WA,0.14285714285714285,0.4
15,dok400.txt,WA,0.13333333333333333,0.4
16,dok3.txt,WA,0.125,0.4
17,dok74.txt,WA,0.11764705882352941,0.4
18,dok275.txt,WA,0.1111111111111111,0.4
19,dok390.txt,WA,0.10526315789473684,0.4
20,dok224.txt,WA,0.1,0.4
21,dok188.txt,WA,0.09523809523809523,0.4
22,dok203.txt,WA,0.09090909090909091,0.4
23,dok125.txt,AC,0.13043478260869565,0.6
24,dok54.txt,WA,0.125,0.6
25,dok209.txt,AC,0.16,0.8
26,dok111.txt,WA,0.15384615384615385,0.8
27,dok40.txt,WA,0.14814814814814814,0.8
28,dok213.txt,WA,0.14285714285714285,0.8
29,dok115.txt,WA,0.13793103448275862,0.8
30,dok44.txt,WA,0.13333333333333333,0.8
31,dok196.txt,WA,0.12903225806451613,0.8
32,dok272.txt,WA,0.125,0.8
33,dok304.txt,WA,0.12121212121212122,0.8
34,dok364.txt,WA,0.11764705882352941,0.8
35,dok176.txt,WA,0.11428571428571428,0.8
36,dok353.txt,WA,0.1111111111111111,0.8
37,dok227.txt,WA,0.10810810810810811,0.8
38,dok206.txt,AC,0.13157894736842105,1.0
39,dok240.txt,WA,0.1282051282051282,1.0
40,dok288.txt,WA,0.125,1.0
41,dok79.txt,WA,0.12195121951219512,1.0
42,dok8.txt,WA,0.11904761904761904,1.0
43,dok388.txt,WA,0.11627906976744186,1.0
44,dok20.txt,WA,0.11363636363636363,1.0
45,dok91.txt,WA,0.1111111111111111,1.0
46,dok183.txt,WA,0.10869565217391304,1.0
47,dok325.txt,WA,0.10638297872340426,1.0
48,dok12.txt,WA,0.10416666666666667,1.0
49,dok83.txt,WA,0.10204081632653061,1.0
50,dok356.txt,WA,0.1,1.0
average precision,0.120529571273284
