rank,document,verdict,Precision,Recall
1,dok253.txt,WA,0.0,0.0
2,dok402.txt,WA,0.0,0.0
3,dok394.txt,WA,0.0,0.0
4,dok269.txt,WA,0.0,0.0
5,dok24.txt,WA,0.0,0.0
6,dok95.txt,WA,0.0,0.0
7,dok365.txt,WA,0.0,0.0
8,dok248.txt,WA,0.0,0.0
9,dok385.txt,WA,0.0,0.0
10,dok368.txt,WA,0.0,0.0
11,dok198.txt,WA,0.0,0.0
12,dok186.txt,WA,0.0,0.0
13,dok397.txt,WA,0.0,0.0
14,dok142.txt,AC,0.07142857142857142,0.5
15,dok71.txt,AC,0.13333333333333333,1.0
16,dok6.txt,WA,0.125,1.0
17,dok77.txt,WA,0.11764705882352941,1.0
18,dok189.txt,WA,0.1111111111111111,1.0
19,dok319.txt,WA,0.10526315789473684,1.0
20,dok4.txt,WA,0.1,1.0
21,dok75.txt,WA,0.09523809523809523,1.0
22,dok275.txt,WA,0.09090909090909091,1.0
23,dok384.txt,WA,0.08695652173913043,1.0
24,dok179.txt,WA,0.08333333333333333,1.0
25,dok149.txt,WA,0.08,1.0
26,dok387.txt,WA,0.07692307692307693,1.0
27,dok115.txt,WA,0.07407407407407407,1.0
28,dok44.txt,WA,0.07142857142857142,1.0
29,dok181.txt,WA,0.06896551724137931,1.0
30,dok337.txt,WA,0.06666666666666667,1.0
31,dok343.txt,WA,0.06451612903225806,1.0
32,dok111.txt,WA,0.0625,1.0
33,dok40.txt,WA,0.06060606060606061,1.0
34,dok25.txt,WA,0.058823529411764705,1.0
35,dok96.txt,WA,0.05714285714285714,1.0
36,dok157.txt,WA,0.05555555555555555,1.0
37,dok240.txt,WA,0.05405405405405406,1.0
38,dok347.txt,WA,0.05263157894736842,1.0
39,dok280.txt,WA,0.05128205128205128,1.0
40,dok188.txt,WA,0.05,1.0
41,dok21.txt,WA,0.04878048780487805,1.0
42,dok131.txt,WA,0.047619047619047616,1.0
43,dok60.txt,WA,0.046511627906976744,1.0
44,dok126.txt,WA,0.045454545454545456,1.0
45,dok55.txt,WA,0.044444444444444446,1.0
46,dok243.txt,WA,0.043478260869565216,1.0
47,dok203.txt,WA,0.0425531914893617,1.0
average precision,0.05200492769713806
