rank,document,verdict
1,dok353.txt,WA
2,dok111.txt,WA
3,dok40.txt,WA
4,dok208.txt,AC
5,dok228.txt,WA
6,dok217.txt,WA
7,dok394.txt,AC
8,dok319.txt,WA
9,dok189.txt,WA
10,dok197.txt,WA
11,dok365.txt,WA
12,dok140.txt,WA
13,dok69.txt,WA
14,dok240.txt,WA
15,dok230.txt,WA
16,dok248.txt,WA
17,dok374.txt,WA
18,dok103.txt,AC
19,dok32.txt,AC
20,dok231.txt,WA
21,dok351.txt,WA
22,dok343.txt,AC
23,dok370.txt,WA
24,dok142.txt,AC
25,dok71.txt,AC
26,dok251.txt,WA
27,dok159.txt,WA
28,dok270.txt,WA
29,dok149.txt,WA
30,dok210.txt,WA
31,dok253.txt,WA
32,dok241.txt,WA
33,dok400.txt,AC
34,dok350.txt,WA
35,dok373.txt,WA
36,dok249.txt,AC
37,dok139.txt,WA
38,dok68.txt,WA
39,dok214.txt,WA
40,dok209.txt,WA
41,dok402.txt,WA
42,dok342.txt,AC
43,dok221.txt,WA
44,dok378.txt,WA
45,dok150.txt,WA
46,dok250.txt,WA
47,dok359.txt,WA
48,dok169.txt,WA
49,dok165.txt,WA
50,dok203.txt,WA
51,dok282.txt,WA
52,dok17.txt,WA
53,dok88.txt,WA
54,dok141.txt,WA
55,dok70.txt,WA
56,dok266.txt,WA
57,dok16.txt,WA
58,dok87.txt,WA
59,dok252.txt,WA
60,dok178.txt,WA
61,dok218.txt,WA
62,dok188.txt,WA
63,dok269.txt,WA
64,dok147.txt,WA
65,dok153.txt,WA
66,dok289.txt,WA
67,dok166.txt,WA
68,dok340.txt,WA
69,dok376.txt,WA
70,dok275.txt,WA
71,dok207.txt,WA
72,dok317.txt,WA
73,dok233.txt,WA
74,dok364.txt,AC
75,dok172.txt,WA
76,dok243.txt,WA
77,dok180.txt,WA
78,dok161.txt,WA
79,dok232.txt,WA
80,dok274.txt,WA
81,dok369.txt,WA
82,dok368.txt,WA
83,dok187.txt,WA
84,dok220.txt,WA
85,dok392.txt,WA
86,dok261.txt,WA
87,dok385.txt,WA
88,dok390.txt,WA
89,dok144.txt,WA
90,dok15.txt,WA
91,dok86.txt,WA
92,dok272.txt,WA
93,dok313.txt,WA
94,dok206.txt,WA
95,dok176.txt,WA
96,dok318.txt,WA
97,dok184.txt,WA
98,dok236.txt,WA
99,dok280.txt,WA
100,dok347.txt,WA
