rank,document,verdict
1,dok196.txt,WA
2,dok307.txt,AC
3,dok367.txt,AC
4,dok159.txt,WA
5,dok202.txt,WA
6,dok143.txt,AC
7,dok272.txt,WA
8,dok370.txt,WA
9,dok381.txt,WA
10,dok158.txt,AC
11,dok286.txt,AC
12,dok188.txt,WA
13,dok161.txt,AC
14,dok392.txt,WA
15,dok390.txt,WA
16,dok164.txt,WA
17,dok287.txt,WA
18,dok351.txt,WA
19,dok319.txt,WA
20,dok243.txt,WA
21,dok101.txt,WA
22,dok30.txt,WA
23,dok353.txt,WA
24,dok346.txt,WA
25,dok203.txt,WA
26,dok269.txt,WA
27,dok231.txt,WA
28,dok190.txt,WA
29,dok209.txt,WA
30,dok365.txt,WA
31,dok193.txt,WA
32,dok373.txt,WA
33,dok297.txt,WA
34,dok248.txt,WA
35,dok227.txt,WA
36,dok357.txt,WA
37,dok401.txt,WA
38,dok253.txt,WA
39,dok400.txt,WA
40,dok374.txt,WA
41,dok11.txt,WA
42,dok82.txt,WA
43,dok378.txt,WA
44,dok301.txt,WA
45,dok217.txt,WA
46,dok402.txt,WA
47,dok288.txt,AC
48,dok122.txt,WA
49,dok51.txt,WA
50,dok359.txt,WA
51,dok177.txt,WA
52,dok27.txt,WA
53,dok98.txt,WA
54,dok133.txt,WA
55,dok62.txt,WA
56,dok242.txt,WA
57,dok376.txt,WA
58,dok224.txt,WA
59,dok150.txt,WA
60,dok354.txt,WA
61,dok169.txt,WA
62,dok350.txt,WA
63,dok338.txt,WA
64,dok283.txt,AC
65,dok130.txt,WA
66,dok59.txt,WA
67,dok165.txt,WA
68,dok17.txt,WA
69,dok88.txt,WA
70,dok382.txt,WA
71,dok115.txt,WA
72,dok44.txt,WA
73,dok337.txt,WA
74,dok197.txt,WA
75,dok394.txt,WA
76,dok111.txt,WA
77,dok40.txt,WA
78,dok267.txt,WA
79,dok308.txt,WA
80,dok186.txt,WA
81,dok368.txt,WA
82,dok275.txt,WA
83,dok171.txt,WA
84,dok189.txt,WA
85,dok343.txt,WA
86,dok240.txt,WA
87,dok282.txt,WA
88,dok103.txt,WA
89,dok32.txt,WA
90,dok107.txt,WA
91,dok36.txt,WA
92,dok146.txt,WA
93,dok2.txt,WA
94,dok73.txt,WA
95,dok360.txt,WA
96,dok266.txt,WA
97,dok129.txt,WA
98,dok58.txt,WA
99,dok16.txt,WA
100,dok87.txt,WA
