rank,document,verdict
1,dok145.txt,AC
2,dok230.txt,AC
3,dok276.txt,AC
4,dok362.txt,AC
5,dok165.txt,WA
6,dok17.txt,WA
7,dok88.txt,WA
8,dok398.txt,WA
9,dok296.txt,AC
10,dok243.txt,WA
11,dok353.txt,WA
12,dok385.txt,WA
13,dok368.txt,WA
14,dok376.txt,WA
15,dok364.txt,WA
16,dok400.txt,WA
17,dok281.txt,AC
18,dok159.txt,WA
19,dok307.txt,WA
20,dok144.txt,AC
21,dok115.txt,WA
22,dok44.txt,WA
23,dok111.txt,WA
24,dok40.txt,WA
25,dok101.txt,WA
26,dok30.txt,WA
27,dok275.txt,WA
28,dok189.txt,WA
29,dok319.txt,WA
30,dok240.txt,WA
31,dok269.txt,WA
32,dok203.txt,WA
33,dok266.txt,WA
34,dok129.txt,WA
35,dok58.txt,WA
36,dok16.txt,WA
37,dok87.txt,WA
38,dok252.txt,WA
39,dok392.txt,WA
40,dok365.txt,WA
41,dok209.txt,WA
42,dok202.txt,WA
43,dok279.txt,WA
44,dok176.txt,WA
45,dok371.txt,WA
46,dok331.txt,WA
47,dok248.txt,WA
48,dok24.txt,WA
49,dok95.txt,WA
50,dok161.txt,WA
51,dok261.txt,WA
52,dok272.txt,WA
53,dok401.txt,WA
54,dok131.txt,WA
55,dok60.txt,WA
56,dok227.txt,WA
57,dok340.txt,WA
58,dok253.txt,WA
59,dok374.txt,WA
60,dok124.txt,WA
61,dok53.txt,WA
62,dok206.txt,WA
63,dok217.txt,WA
64,dok126.txt,WA
65,dok55.txt,WA
66,dok113.txt,WA
67,dok42.txt,WA
68,dok180.txt,WA
69,dok402.txt,WA
70,dok188.txt,WA
71,dok204.txt,WA
72,dok295.txt,WA
73,dok162.txt,WA
74,dok334.txt,WA
75,dok193.txt,WA
76,dok183.txt,WA
77,dok6.txt,WA
78,dok77.txt,WA
79,dok224.txt,WA
80,dok196.txt,WA
81,dok177.txt,WA
82,dok207.txt,WA
83,dok250.txt,WA
84,dok280.txt,WA
85,dok149.txt,WA
86,dok231.txt,WA
87,dok351.txt,WA
88,dok150.txt,WA
89,dok258.txt,WA
90,dok394.txt,WA
91,dok169.txt,WA
92,dok166.txt,WA
93,dok11.txt,WA
94,dok82.txt,WA
95,dok396.txt,WA
96,dok15.txt,WA
97,dok86.txt,WA
98,dok117.txt,WA
99,dok46.txt,WA
100,dok390.txt,WA
