rank,document,verdict
1,dok18.txt,AC
2,dok89.txt,AC
3,dok264.txt,WA
4,dok350.txt,WA
5,dok190.txt,WA
6,dok242.txt,WA
7,dok301.txt,WA
8,dok357.txt,WA
9,dok370.txt,WA
10,dok256.txt,WA
11,dok366.txt,WA
12,dok270.txt,WA
13,dok267.txt,WA
14,dok308.txt,WA
15,dok379.txt,WA
16,dok400.txt,WA
17,dok181.txt,WA
18,dok337.txt,WA
19,dok373.txt,WA
20,dok11.txt,WA
21,dok82.txt,WA
22,dok393.txt,WA
23,dok253.txt,WA
24,dok151.txt,WA
25,dok310.txt,WA
26,dok214.txt,WA
27,dok152.txt,WA
28,dok365.txt,WA
29,dok208.txt,WA
30,dok344.txt,WA
31,dok166.txt,WA
32,dok192.txt,WA
33,dok127.txt,WA
34,dok56.txt,WA
35,dok135.txt,WA
36,dok64.txt,WA
37,dok237.txt,WA
38,dok247.txt,WA
39,dok232.txt,WA
40,dok360.txt,WA
41,dok363.txt,WA
42,dok107.txt,WA
43,dok36.txt,WA
44,dok125.txt,WA
45,dok235.txt,WA
46,dok243.txt,WA
47,dok288.txt,WA
48,dok54.txt,WA
49,dok148.txt,WA
50,dok285.txt,WA
51,dok386.txt,WA
52,dok109.txt,WA
53,dok275.txt,WA
54,dok38.txt,WA
55,dok197.txt,WA
56,dok12.txt,WA
57,dok124.txt,WA
58,dok132.txt,WA
59,dok138.txt,WA
60,dok53.txt,WA
61,dok61.txt,WA
62,dok67.txt,WA
63,dok83.txt,WA
64,dok105.txt,WA
65,dok34.txt,WA
66,dok378.txt,WA
67,dok217.txt,WA
68,dok201.txt,WA
69,dok352.txt,WA
70,dok122.txt,WA
71,dok133.txt,WA
72,dok187.txt,WA
73,dok203.txt,WA
74,dok51.txt,WA
75,dok62.txt,WA
76,dok213.txt,WA
77,dok249.txt,WA
78,dok318.txt,WA
79,dok184.txt,WA
80,dok186.txt,WA
81,dok220.txt,WA
82,dok339.txt,WA
83,dok200.txt,WA
84,dok248.txt,WA
85,dok100.txt,WA
86,dok104.txt,WA
87,dok106.txt,WA
88,dok165.txt,WA
89,dok17.txt,WA
90,dok183.txt,WA
91,dok29.txt,WA
92,dok33.txt,WA
93,dok35.txt,WA
94,dok364.txt,WA
95,dok383.txt,WA
96,dok88.txt,WA
97,dok150.txt,WA
98,dok169.txt,WA
99,dok161.txt,WA
100,dok399.txt,WA
