rank,document,verdict
1,dok253.txt,AC
2,dok402.txt,WA
3,dok252.txt,WA
4,dok353.txt,WA
5,dok198.txt,WA
6,dok365.txt,AC
7,dok248.txt,AC
8,dok261.txt,WA
9,dok190.txt,AC
10,dok177.txt,WA
11,dok255.txt,WA
12,dok159.txt,WA
13,dok15.txt,WA
14,dok86.txt,WA
15,dok301.txt,AC
16,dok328.txt,WA
17,dok165.txt,WA
18,dok17.txt,WA
19,dok88.txt,WA
20,dok115.txt,WA
21,dok44.txt,WA
22,dok111.txt,WA
23,dok40.txt,WA
24,dok142.txt,WA
25,dok71.txt,WA
26,dok101.txt,WA
27,dok30.txt,WA
28,dok275.txt,WA
29,dok189.txt,WA
30,dok319.txt,WA
31,dok172.txt,AC
32,dok240.txt,WA
33,dok243.txt,WA
34,dok269.txt,WA
35,dok203.txt,WA
36,dok291.txt,WA
37,dok266.txt,WA
38,dok129.txt,WA
39,dok58.txt,WA
40,dok16.txt,WA
41,dok87.txt,WA
42,dok392.txt,WA
43,dok209.txt,WA
44,dok202.txt,WA
45,dok168.txt,WA
46,dok279.txt,WA
47,dok176.txt,WA
48,dok22.txt,WA
49,dok93.txt,WA
50,dok385.txt,WA
51,dok371.txt,WA
52,dok331.txt,WA
53,dok24.txt,WA
54,dok95.txt,WA
55,dok272.txt,WA
56,dok401.txt,WA
57,dok227.txt,WA
58,dok340.txt,WA
59,dok374.txt,WA
60,dok124.txt,WA
61,dok53.txt,WA
62,dok206.txt,WA
63,dok217.txt,WA
64,dok126.txt,WA
65,dok55.txt,WA
66,dok113.txt,WA
67,dok42.txt,WA
68,dok180.txt,WA
69,dok188.txt,WA
70,dok204.txt,WA
71,dok295.txt,WA
72,dok230.txt,WA
73,dok162.txt,WA
74,dok334.txt,WA
75,dok193.txt,WA
76,dok183.txt,WA
77,dok6.txt,WA
78,dok77.txt,WA
79,dok372.txt,WA
80,dok224.txt,WA
81,dok196.txt,WA
82,dok376.txt,WA
83,dok207.txt,WA
84,dok250.txt,WA
85,dok280.txt,WA
86,dok149.txt,WA
87,dok231.txt,WA
88,dok351.txt,WA
89,dok150.txt,WA
90,dok258.txt,WA
91,dok394.txt,WA
92,dok169.txt,WA
93,dok166.txt,WA
94,dok11.txt,WA
95,dok82.txt,WA
96,dok396.txt,WA
97,dok117.txt,WA
98,dok46.txt,WA
99,dok390.txt,WA
100,dok236.txt,WA
