rank,document,verdict
1,dok204.txt,AC
2,dok248.txt,WA
3,dok402.txt,AC
4,dok238.txt,WA
5,dok365.txt,WA
6,dok255.txt,WA
7,dok243.txt,WA
8,dok252.txt,WA
9,dok250.txt,WA
10,dok207.txt,WA
11,dok236.txt,WA
12,dok263.txt,WA
13,dok254.txt,WA
14,dok234.txt,WA
15,dok244.txt,WA
16,dok240.txt,WA
17,dok110.txt,WA
18,dok39.txt,WA
19,dok23.txt,WA
20,dok94.txt,WA
21,dok1.txt,WA
22,dok72.txt,WA
23,dok194.txt,WA
24,dok105.txt,WA
25,dok34.txt,WA
26,dok176.txt,WA
27,dok246.txt,WA
28,dok389.txt,WA
29,dok115.txt,WA
30,dok44.txt,WA
31,dok201.txt,WA
32,dok209.txt,WA
33,dok352.txt,WA
34,dok390.txt,WA
35,dok241.txt,WA
36,dok165.txt,WA
37,dok17.txt,WA
38,dok88.txt,WA
39,dok330.txt,WA
40,dok334.txt,WA
41,dok6.txt,WA
42,dok77.txt,WA
43,dok291.txt,WA
44,dok261.txt,WA
45,dok259.txt,WA
46,dok264.txt,WA
47,dok394.txt,WA
48,dok280.txt,WA
49,dok112.txt,WA
50,dok41.txt,WA
51,dok180.txt,WA
52,dok224.txt,WA
53,dok232.txt,WA
54,dok247.txt,WA
55,dok154.txt,WA
56,dok195.txt,WA
57,dok18.txt,WA
58,dok89.txt,WA
59,dok223.txt,WA
60,dok324.txt,WA
61,dok364.txt,WA
62,dok139.txt,WA
63,dok359.txt,WA
64,dok395.txt,WA
65,dok68.txt,WA
66,dok198.txt,WA
67,dok119.txt,WA
68,dok48.txt,WA
69,dok159.txt,WA
70,dok148.txt,WA
71,dok285.txt,WA
72,dok374.txt,WA
73,dok213.txt,WA
74,dok135.txt,WA
75,dok318.txt,WA
76,dok379.txt,WA
77,dok64.txt,WA
78,dok14.txt,WA
79,dok167.txt,WA
80,dok316.txt,WA
81,dok85.txt,WA
82,dok196.txt,WA
83,dok397.txt,WA
84,dok392.txt,WA
85,dok385.txt,WA
86,dok242.txt,WA
87,dok357.txt,WA
88,dok373.txt,WA
89,dok147.txt,WA
90,dok153.txt,WA
91,dok162.txt,WA
92,dok184.txt,WA
93,dok193.txt,WA
94,dok220.txt,WA
95,dok228.txt,WA
96,dok289.txt,WA
97,dok306.txt,WA
98,dok335.txt,WA
99,dok339.txt,WA
100,dok192.txt,WA
