rank,document,verdict
1,dok132.txt,AC
2,dok61.txt,AC
3,dok386.txt,WA
4,dok11.txt,WA
5,dok82.txt,WA
6,dok7.txt,WA
7,dok78.txt,WA
8,dok136.txt,WA
9,dok65.txt,WA
10,dok270.txt,WA
11,dok133.txt,AC
12,dok62.txt,AC
13,dok10.txt,WA
14,dok81.txt,WA
15,dok18.txt,WA
16,dok89.txt,WA
17,dok191.txt,WA
18,dok326.txt,WA
19,dok129.txt,WA
20,dok58.txt,WA
21,dok28.txt,WA
22,dok99.txt,WA
23,dok6.txt,WA
24,dok77.txt,WA
25,dok5.txt,WA
26,dok76.txt,WA
27,dok330.txt,WA
28,dok381.txt,WA
29,dok208.txt,WA
30,dok226.txt,WA
31,dok320.txt,WA
32,dok321.txt,WA
33,dok384.txt,WA
34,dok131.txt,WA
35,dok60.txt,WA
36,dok268.txt,WA
37,dok325.txt,WA
38,dok102.txt,WA
39,dok12.txt,WA
40,dok31.txt,WA
41,dok83.txt,WA
42,dok20.txt,WA
43,dok91.txt,WA
44,dok331.txt,WA
45,dok142.txt,WA
46,dok221.txt,WA
47,dok391.txt,WA
48,dok71.txt,WA
49,dok139.txt,WA
50,dok343.txt,WA
51,dok68.txt,WA
52,dok13.txt,WA
53,dok84.txt,WA
54,dok394.txt,WA
55,dok342.txt,WA
56,dok333.txt,WA
57,dok113.txt,WA
58,dok42.txt,WA
59,dok389.txt,WA
60,dok375.txt,WA
61,dok180.txt,WA
62,dok371.txt,WA
63,dok382.txt,WA
64,dok27.txt,WA
65,dok98.txt,WA
66,dok385.txt,WA
67,dok239.txt,WA
68,dok240.txt,WA
69,dok246.txt,WA
70,dok80.txt,WA
71,dok9.txt,WA
72,dok140.txt,WA
73,dok69.txt,WA
74,dok237.txt,WA
75,dok263.txt,WA
76,dok313.txt,WA
77,dok137.txt,WA
78,dok254.txt,WA
79,dok355.txt,WA
80,dok387.txt,WA
81,dok66.txt,WA
82,dok295.txt,WA
83,dok344.txt,WA
84,dok233.txt,WA
85,dok200.txt,WA
86,dok220.txt,WA
87,dok235.txt,WA
88,dok271.txt,WA
89,dok273.txt,WA
90,dok304.txt,WA
91,dok315.txt,WA
92,dok327.txt,WA
93,dok364.txt,WA
94,dok25.txt,WA
95,dok96.txt,WA
96,dok141.txt,WA
97,dok230.txt,WA
98,dok376.txt,WA
99,dok379.txt,WA
100,dok70.txt,WA
